title,contents
뱀사골계곡,"이미지 크게보기
뱀사골계곡
분류
자연 > 자연관광지 > 계곡
위치
전라북도 남원시 산내면 부운리
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
유모차대여여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
개요
지리산 북쪽 기슭에 위치한 뱀사골계곡은 토끼봉과 삼도봉 사이의 화개재에서 남원시 산내면 반선리 집단시설지구까지 12km  장장 39여리의 물줄기의 웅장한 계곡이다. 반야봉과 토끼봉에서 남원시 산내면으로 뻗어내린 골짜기의 가을단풍은 아름답기가 피아골의 단풍과 우열을 가르기 힘들다. 옛날 송림사라는 절의 전설 때문에 뱀사골이라고 불리워졌다 한다. 계곡은 언제 찾아도 수량이 풍부하고  수림이 울창하여 대표적인 여름피서지로도 유명하다. 가을철에 이곳을 찾으면  불붙는 단풍과 암반 위로 흐르는 계류  그 아래로 형성된 담소들이 한데 어우러져 일대 장관을 이루어 발길을 붙잡는다. 선인대  석실  요룡대  탁용소  병소  병풍소  제승대  간장소 등과 같은 명승지가 도처에 있다.
이에 더불어 탄소중립 지킴이 양성과 친환경적 탐방문화 확산을 위해 '탄소중립을 향한 1%의 도전'  '탄소중립 쓰레킹(쓰레기 줍기+트래킹)'  '숲 속에 내 몸을 던져라' 등 소규모 가족/단체를 대사으로 저탄소 생태체험 프로그램도 운영한다.
이용안내
주차시설
주차 가능
유모차대여여부
불가
애완동물가능여부
불가
문의및안내
지리산국립공원전북사무소 063-630-8900
관련 홈페이지
지리산국립공원 http://jiri.knps.or.kr
상세정보
이용가능시설
야영장
화장실
있음
뱀사골계곡 지도
뱀사골계곡
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
청남대,"이미지 크게보기
청남대
분류
인문(문화/예술/역사) > 건축/조형물 > 유명건물
위치
충청북도 청주시 상당구 문의면 청남대길 646
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
수용인원
유모차대여여부
신용카드가능여부
애완동물가능여부
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
촬영장소
입 장 료
시설이용료
이용가능시설
화장실
주차요금
내국인 예약안내
개요
대청호반에 자리 잡고 있는 청남대는 ""따뜻한 남쪽의 청와대""라는 뜻으로 1983년부터 대한민국 대통령의 공식 별장으로 이용되던 곳이다. 총면적은 182만 5천ｍ²로  주요시설로는 본관을 중심으로 골프장  그늘집  헬기장  양어장  오각정  초가정 등이 있고 여섯분의 대통령이 89회 472일 이용 또는 방문하였으며  2003년 4월 18일 일반인에게 개방되었다. 사계(四季)에 따라 제 모습을 바꾸는 조경수 124종 11만 6천여 그루와 야생화 143종 35만여 본은 청남대의 또 다른 자랑거리 중 하나이다. 자연생태계도 잘 보존되어 천연기념물 수달  날다람쥐와 멧돼지  고라니  삵  너구리  꿩 등이 서식하고 있으며 각종 철새의 도래지이기도 하다.

놓치지 말 것
청남대에 비경을 한 눈에 담을 수 있는 '행복의 645계단'  신선놀음하듯 푸른 대청호와 청남대를 굽어볼 수 있는 전망대가 있다. 시간이 여유롭다면 '청남대 대통령길 완주 스탬프 릴레이'와 함께 자연 속 풍요로운 하루를 만끽할 수 있다.

이용안내
개장일
2003년 04월 18일
이용시간
하절기(2~11월) 09:00~18:00 (입장시간 16:30)
동절기(12~1월) 09:00~17:00 (입장시간 15:30)
쉬는날
매주 월요일  1월 1일  명절
주차시설
주차 가능(500대)
수용인원
인원제한 없음
유모차대여여부
가능
신용카드가능여부
가능
애완동물가능여부
가능
체험가능연령
전 연령
체험안내
대통령기념관  대통령기념관(별관)  임시정부역사교육관  어울림마당
문의및안내
043-257-5080
관련 홈페이지
http://chnam.chungbuk.go.kr
상세정보
촬영장소
드라마 및 영화  CF 촬영지
입 장 료
어른(19~64세) - 개인 5 000원 / 단체 4 000원(20인 이상)
청소년 / 군.경 - 개인 4 000원 / 단체 3 000원(20인 이상)
어린이(7~12세) / 노인(65세 이상) - 개인 3 000원 / 단체 2 000원(20인 이상)
※ 무료 - 장애인  국가유공자  6세 이하 영유아
※ 충북도민은 신분증 제시시 1 000원 할인
시설이용료
본관 1층  2층 - 5시간 500 000원
청남내 대 외부촬영 - 1시간당 100 000원
대통령기념관(별관)
- 기획전시관 일 50 000원
- 세미나실 1회 2시간 30 000원
- 소회의실 1회 2시간 20 000원
- 회의실 1회 2시간 30 000원
- 이벤트실 2시간 50 000원
- 강당 2시간 50 000원
청남대 내 웨딩활영 - 100 000원
헬기장 야외 결혼식장 - 별도 문의
대통령기념관 세미나실 - 일 500 000원
이용가능시설
관람시설 - 대통령 기념관(별관)  본관  오각정  대통령기념관  그늘집  초가정
시설사용 - 소회의실(30명)  회의실(40명)  세미나실(60명)  강당(200명) 대통령기념관 세미나실(200명  사전예약  대여료 있음)  헬기장(야외결혼식  사전예약  대여료 있음)
위생시설 - 화장실  음수대 등
특수시설 - 사진촬영소 등
편의시설 - 정자  전망대  산책로  등산로 등
화장실
있음
주차요금
예약자 주차장 이용요금
버스 3 000원 / 승용차 2 000원 / 경차 1 000원 / 화물 1톤 이하 2 000원 / 화물 1톤 초과 3 000원 / 이륜차 예약없이 주차 무료
내국인 예약안내
홈페이지 예약 (전화예약은 불가)
* 예약은 입장 하루 전까지 가능
청남대 지도
청남대
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
곽지해수욕장 (곽지과물해변),"이미지 크게보기
곽지해수욕장 (곽지과물해변)
분류
자연 > 자연관광지 > 해수욕장
위치
제주특별자치도 제주시 애월읍 금성5길
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
개요
곽지해수욕장은 길이 350m  너비 70m의 백사장과 평균수심 1.5m  경사도 5~8도의 좋은 조건을 갖춘 해수욕장이다. 이러한 조건때문에 청소년 수련장이 설치되고 단체 피서객이 많이 찾는다. 곽지리는 선사시대의 패총이 발견되었을 정도로 유서 깊은 마을이다. 지금의 곽지해수욕장은 옛날에 마을이 들어서 있던 곳이었으나  어느날 갑자기 모래에 파묻혔다는 전설이 전해온다.
이용안내
주차시설
있음(30대)
문의및안내
064-728-3985
관련 홈페이지
http://www.visitjeju.net/
상세정보
이용가능시설
야영장  탈의실  샤워실 등
화장실
있음
곽지과물해변 지도
곽지과물해변
20km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
인천국제공항 제2여객터미널,"분류
인문(문화/예술/역사) > 산업관광지 > 기타
위치
인천광역시 중구 제2터미널대로 446
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
유모차대여여부
신용카드가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
주차요금
화장실
개요
2001년 개항 이래 세계 공항서비스 평가에서 12년 연속 1위를 하며 세계인들에게 인정받은 인천국제공항이 2018년 제2여객터미널을 공식 개장했다. 2009년 공사에 착수한 지 9년 만에 문을 연 제2여객터미널은 아트포트(Artport·Art+Airport) 개념의 엔터테인먼트 공간으로 꾸며져 볼거리  즐길 거리가 가득하다. 승객을 위한 편의도 한층 업그레이드 되어 무인탑승수속기와 스마트카운터에서 자동 수화물 위탁을 이용하여 탑승시간을 줄이며 안내로봇  양방향 정보안내 등 각종 첨단기술로 여행객 안내를 강화하고 항공보안 또한 강화했다. 현저히 줄어든 탑승수속시간에는 공항에서 제공하는 각종 문화공간 및 볼거리를 즐길 수 있다. 전국에서 엄선한 맛집이 모여있는 '한식미담길'부터 프랜차이즈 식당과 다양한 디저트까페까지 입점해 있으며  실내정원과 각종 설치미술  전시관이 꾸며져 있어 문화예술공간으로써의 기능도 갖추고 있다. 또한  한국전통문화센터 앞에서 각종 공연도 펼쳐진다.
이용안내
주차시설
단기주차장(1일이내)  장기주차장(정기권)  주차대행
유모차대여여부
가능
신용카드가능여부
가능
체험안내
[문화공연] - 면세지역 상설공연
[한국전통문화센터] - 전시  공예체험  스크래치 카드체험  한글만들기 체험  한옥 실내체험 등
[퍼레이드] - 궁중혼례행렬
[예술품] - 자비에베이앙  미디어클라우드  지니 서  율리어스포프  빛과그림자  꿈꾸는 공간 등
[미디어아트] - 2층 입국장  진입부 미디어월

※ 체험 프로그램은 외국인 여객만 이용가능
※ 공연 및 퍼레이드  체험의 경우 시간 사전확인 필요
문의및안내
고객센터 1577-2600
관련 홈페이지
인천국제공항 http://airport.kr
상세정보
주차요금
단기주차장 - 소형 기본30분 1 200원(추가15분 600원)/일 24 000원
장기주차장 - 소형 시간당 1 000원/일 9 000원
대형 30분당 1 200원/일 12 000원
화물터미널 주차장 - 소형 최초 45분 무료(추가15분 500원)/일 10 000원
대형 최초 45분 무료(추가15분 600원)/일 12 000원
화장실
있음
인천국제공항 제2여객터미널 지도
일반
지형
위성
확대보기"
광한루,"이미지 크게보기
광한루
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
전라북도 남원시 요천로 1447 (천거동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시기
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
1638년(인조16) 재건한 조선을 대표하는 누각이다. 남원시 천거동에 있다. 광한루는 본래 조선 초에 지어진 건물이다. 1419년 남원으로 유배온 명재상 황희가 광한루를 올렸다. 당시의 이름은 광통루였다. 1434년 중건의 과정을 거쳤는데  정인지가 광한청허부(廣寒淸虛府)라 칭한 후 광한루라는 이름으로 불리게 되었다. 광한청허부는 달나라의 옥황상제가 사는 궁전을 뜻한다. 밀양 영남루  진주 촉석루  평양 부벽루와 함께 우리나라 4대누각에 들 정도로 만듦새가 뛰어나다. 광한루는 정면 5칸  측면 3칸으로 이루어진 팔작지붕형태의 건물로 보물로 지정되어 있다. 광한루를 포함하여 연못  방장정  영주각 등이 어우러진 정원인 광한루원은 명승으로 지정되었다..
이용안내
이용시기
연중개방
이용시간
하절기(4월 ~ 10월) : 08:00 ~ 21:00 (18:00 ~ 21:00 무료 개장)
동절기(11월 ~ 3월) : 08:00 ~ 20:00 (18:00 ~ 20:00 무료 개장)
쉬는날
연중개방
주차시설
주차가능
문의및안내
광한루원 063-625-4861
관련 홈페이지
남원여행 광한루원 http://www.gwanghallu.or.kr
상세정보
입 장 료
[광한루원 입장료]
어른(19세이상 64세이하) : 개인 3 000원 / 단체 2 500원 / 할인(연계) 1 800원
청소년(13세이상 18세이하)  군인(하사이하군인 전의경) : 개인 2 000원 / 단체 1 500원 / 할인(연계) 1 000원
어린이(7세이상 12세이하) : 개인 1 500원 / 단체 1 000원 / 할인(연계) 700원
※ 단체는 30인 이상으로 동일목적  동시입장 일행
※ 연계할인권은 춘향테마파크 당일 입장권 소지자에 한정
※ 무료입장 : 국가보훈대상자 및 참전유공자  만 6세 이하 만 65세 이상  관내 학교 현장학습  장애인  기타 시장이 필요하다 인정한 경우
광한루원 지도
광한루원
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
국립 남해편백자연휴양림,"이미지 크게보기
국립 남해편백자연휴양림
분류
자연 > 자연관광지 > 자연휴양림
위치
경상남도 남해군 삼동면 금암로 658 (삼동면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
수용인원
애완동물가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
입산통제 기간
화장실
입 장 료
주차요금
이용가능시설
내국인 예약안내
개요
남해편백자연휴양림은 이름 그대로 남해바다 인근 한려해상국립공원 북단에 위치하며  편백 나무들이 울창한 숲을 이루고 있다. 멀리있는 벗을 찾아가듯 넉넉한 마음으로 차를 몰아 남쪽으로 내려가면 남해와 육지를 연결하는 남해대교에 다다른다. 남해대교를 건너 19번 국도를 계속 타고 가다가 남해읍 이동면삼거리에서 좌회전해서 2.5km 정도 가면 삼동주유소 앞 삼거리. 여기에서 우회전해 4km달리면 봉화삼거리가 나오고 ""남해편백자연휴양림"" 이정표를 따라 7km 더 가면 휴양림에 도착하게 된다.

지난 1998년 개장한 남해편백자연휴양림의 면적은 227만㎡  1일 수용인원은 최대 1 000명  최적 400명으로 한려해상국립공원 북쪽 해발 681m 의 금산 동쪽 자락에 위치하고 있어 산림욕과 함께 남해바다의 절경을 즐길 수 있는 장점이 있다. 휴양림 입구를 지나 편백나무 숲 속에서 맑은 공기를 들이마시며 1시간 정도 걸어 올라가면 전망대에 이르는데 한려해상국립공원의 크고 작은 섬들과 금산이 어우러져 아름다운 전망을 연출한다. 휴양림내에는 숲속의 집  야영장  산림욕장  야외교실 등 위락 편의시설들이 갖추어져 있다. 또한 숙박시설이 마련되어 있다. 휴양림에서 21km 정도 떨어진 금산 보리암에 오르면 신라의 명승 원효대사의 자취를 느낄 수 있고  보리암에서 쌍홍문이라는 바위굴을 통과해서 1시간 정도 돌계단 길을 걸어내려오면 상주해수욕장으로 연결되는 도로변에 다다른다. 이 밖에 서포김만중 유허지  충렬사 등 문화유적지를 둘러볼 수도 있다. 편백나무가 뿜어내는 피톤치드향으로 산림욕을 즐긴 후 인근해변으로 차를 몰아 남해바다의 절경을 감상하고  미조항이나 남해대교 부근의 횟집에서 신선한 회를 즐기는 가을여행을 추천해 본다.
이용안내
개장일
1998년
이용시간
[숙박시설] 당일 15:00~익일 12:00
[일일개장] 09:00~18:00
쉬는날
화요일 (성수기제외)
수용인원
1일 400~1 000명
애완동물가능여부
불가
체험안내
[숲해설 프로그램]
30분  60분 코스. 정기 2회 운영(단체고객 요청시 수시로 운영)  나뭇잎 향기 체험하기  편백나무 구별법  책갈피 만들기

[목공예체험장]
10:00~17:00운영  떄죽나무/편백나무/노각나무 등의 줄기나 가지  다양한 열매 등을 이용한 체험활동

문의및안내
055-867-7881
관련 홈페이지
https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0192
상세정보
입산통제 기간
산불예방  자연환경보전 및 그 밖에 산림보호를 위하여 숯불사용금지
봄철 : 02.15 ∼ 05.15.
가을철 : 11.01 ∼ 12.15
※ 사정에 따라 연장될 수도 있음
화장실
있음
입 장 료
어른(만 19세~64세) - 개인 1 000원 / 단체(20인 이상) 800원
청소년(만 13세~18세) - 개인 600원 / 단체 500원
어린이(만 7세~12세) - 개인 300원 / 단체 200원
※ 동절기(12월~3월)에는 입장료 면제
주차요금
경형 1 500원 / 중 소형 3 000원 / 대형 5 000원
※ 면제 : 장애인 및 국가유공자가 탑승한 차량인 경우
이용가능시설
산림문화휴양관  야영장  잔디광장  음수대 등
내국인 예약안내
홈페이지에서 예약
남해편백휴양림 지도
남해편백휴양림
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
바다열차,"이미지 크게보기
바다열차
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
강원도 삼척시 수로부인길 542 / 강원도 강릉시 용지로 176 강릉역
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
시설이용료
화장실
내국인 예약안내
개요
강릉  동해  삼척의 아름다운 해안선을 잇는 바다열차는 총 4량으로 특실 1·2호차  가족석(4인)과 열차 카페로 구성된 3호차  단체에게 인기가 좋은 일반 4호차와 사랑을 전하는 달콤한 프로포즈룸(2인)으로 구성되어 있다. 특실과 일반실은 영화관 좌석 모양으로 넓은 창 너머 보이는 동해바다와 눈부신 풍광을 한눈에 담아볼 수 있으며 3호차 카페칸에서는 기차여행에 빠질 수 없는 다양한 먹거리와 지역 특산품  바다열차만의 특별한 추억을 선물할 수 있는 기념품을 판매하고 있다. 또한 객실 내 설치되어 있는 모니터와 승무원의 재치있는 방송을 통해 추억과 낭만을 담은 사연소개 및 재미난 이벤트를 진행하고 있어 더욱 더 즐거운 기차여행을 즐길 수 있다. 또 하나의 볼거리로는 4호차 통로의 작은 포토존과 터널을 지나갈때 비춰지는 조명등은 색다른 분위기도 연출한다.
이용안내
이용시간
※ 이용시간 홈페이지 참조
신용카드가능여부
가능
애완동물가능여부
가능
문의및안내
033-573-5474
관련 홈페이지
http://www.seatrain.co.kr
상세정보
시설이용료
특실 1호차 : 일반 16 000원 / 할인 14 400원
특실 2호차 : 일반 16 000원 / 할인 14 400원
가족석 3호차 : 52 000원
일반실 4호차 : 14 000원 / 할인 12 600원
프로포즈실 : 50 000원

※ 할인대상
- 어린이 경로 장애인
- 국가유공자
- 지역주민(삼척 동해 강릉)
- 가족석  프로포즈룸은 할인적용 불가
화장실
있음
내국인 예약안내
홈페이지를 통해서 예약
※단체(30명 이상)예약시 전화예약 033-573-5474
코레일관광개발 바다열차 지도
코레일관광개발 바다열차
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
아쿠아플라넷 제주,"이미지 크게보기
아쿠아플라넷 제주
분류
인문(문화/예술/역사) > 문화시설 > 전시관
위치
제주특별자치도 서귀포시 성산읍 섭지코지로 95
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
관람소요시간
이용요금
이용시간
쉬는날
주차시설
주차요금
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
체험프로그램
대관안내
개요
아쿠아플라넷제주는 제주 동부 성산일출봉 옆에 위치한 국내 최대의 아쿠아리움이다. 수조 용적량이 1만 800톤에 달하는 월드 클래스급 초대형 해양종합문화시설로써  전시생물 450여종 4만5천여마리의 생물들이 전시되어 있다. 특히 최대 6 000톤까지 해수를 수용할 수 있는 메인(Main)수조는 2만 7천마리의 어류를 관람할 수 있는 초대형 수조로 수조앞면(가로23mX세로8.5mX수심11m)에서 바라보다보면 마치 바닷속에 들어와 있는듯한 착각을 불러온다. 이러한 아쿠아리움시설은 현재 아쿠아플라넷여수의 2배  삼성코엑스 아쿠아리움의 3.6배  부산씨라이프의 3배의 규모이다. 매 시간마다 진행하는 오션아레나 공연과 제주전통해녀시연은 또 다른 볼거리이다.

※개관일 : 2012년 7월 14일
이용안내
규모
부지면적 : 93 685㎡   건축연면적 : 25 893㎡(지상1층  지하2층)
건축면적 : 13 074㎡
관람소요시간
약 2시간 30분
이용요금
- 종합권 : 성인 39 000원 / 경로  청소년 37 300원 / 어린이 35 400원
- 미구엘 슈발리에 전시권 : 성인 17 000원 / 경로 청소년 어린이 13 000원
이용시간
09:30~19:00 * 매표마감 18:00  입장마감 18:30
쉬는날
연중무휴
주차시설
주차 가능
주차요금
무료
유모차대여여부
가능
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
아쿠아플라넷 제주 1833-7001
관련 홈페이지
아쿠아플라넷 제주 http://www.aquaplanet.co.kr/jeju
상세정보
체험프로그램
아쿠아리움 생태설명회  제주의바다 프로그램  수중뮤지컬  대형수조 체험다이빙  메디컬 트레이닝 등
대관안내
대관시설 - 제주의바다
※초대형 메인수조 '제주의 바다'에서 특별한 행사를 즐겨보세요.
연회에 필요한 다양한 이벤트 옵션 등을 제공하여 드립니다.
T. 064-780-0964 Email : planetgroup@hanwha.com
아쿠아플라넷 제주 지도
아쿠아플라넷 제주
10km
© NAVER Corp.
일반
지형
위성
확대보기"
이기붕별장,"이미지 크게보기
이기붕별장
분류
인문(문화/예술/역사) > 역사관광지 > 안보관광
위치
강원도 고성군 거진읍 화진포길 300-1
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
화장실
주차요금
한국어 안내서비스
외국어 안내서비스
개요
이승만과 김일성 별장 사이 호숫가에 위치해 있다. 이기붕 별장은 1920년대에 외국인 선교사들에 의해 건축되어 현재까지 보존된 건물로서 해방 이후에 북한공산당 간부 휴양소로 사용되어 오다가 휴전 후에 부통령이었던 이기붕의 처 박마리아가 개인별장으로 사용하였다. 박마리아는 생전에 인근 고성군 대진읍에 대진교회를 세우고 자주 이 곳을 찾았던 것으로 전해지고 있다. 별장 내 집무실과 응접실 등이 갖춰져 있으며  주전자  촛대  문갑 등이 보관돼 있다. 위치는 강원도 고성군 현내면 명호리  북위 38도 35분으로 7번 국도를 타고 통일전망대 방향으로 달리다 화진포콘도 군휴양지 입구에서 우회전해 2㎞쯤 들어가면 된다.
이용안내
이용시간
매표시간 : 09:00 ~ 17:00(동절기: 09:00 ~ 16:30)
관람시간 : 09:00 ~ 18:00(동절기: 09:00 ~ 17:30)
쉬는날
연중무휴
주차시설
있음
유모차대여여부
불가
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
033-680-3677
관련 홈페이지
https://www.gwgs.go.kr/tour/index.do
상세정보
입 장 료
[화진포 역사안보전시관]
개인 : 어른 3 000원 / 청소년 및 군인 2 300원 / 어린이 2 300원
단체 : 어른 2 300원 / 청소년 및 군인 1 600원 / 어린이 1 600원
※ 단체 30인 이상
※ 이승만 별장  이기붕 별장  김일성 별장  생태박물관 포함
※ 국가유공자  장애인  65세 이상 무료
화장실
있음(주차장 화장실 이용)
주차요금
무료
한국어 안내서비스
가능
외국어 안내서비스
영어  일어  중국어 가능(사전문의)
이기붕별장 지도
이기붕별장
300m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
난지한강공원,"이미지 크게보기
난지한강공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
서울특별시 마포구 한강난지로 162
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
개요
난지한강공원은 수변공간으로서의 공원기능은 물론 여가·레저 및 습지생태공원 기능을 골고루 갖추고 있는 공원이다. 공원의 상류부는 수변 활동 구역으로 캠핑장  선착장  수변 광장으로 조성하고  중류부는 완충녹지 지역으로 다목적 초지광장  잔디마당  하류부는 기존 수목을 이용하여 습지생태공원을 이루고 있다. 홍제천교에서 난지천교 사이에 위치해 있는 난지한강공원은 길이 4.02㎞(약 776 000㎡)로 마포구 상암동에 위치하고 있다. 한강르네상스 사업으로 새롭게 조성된 난지한강공원은 노을공원  하늘공원과 연결되는 중앙연결브릿지  평화의 공원 연결브릿지  복합연결통로가 완공되어 공원 이용시민들의 접근성과 편리성을 더하고 있다.
평화의 공원 연결브릿지 앞에 설치된 거울분수는 난지한강공원의 랜드마크로  물을 뿜을 때마다 아름다운 풍경을 연출하여 일곱빛깔 무지개처럼 다양한 볼거리와 즐길거리를 제공하고 있으며  여름철 이용할수 있는 강변물놀이장은 과거 강변에서 물놀이하던 추억을 되살리는 공간으로 어린아이를 동반한 온 가족이 함께 즐길수 있도록 조성되어있다. 또한 생태습지원에 보행연결브릿지가 설치되어 자연상태의 초지 및 식물군락 등 수변에 서식하는 동물을 관찰할수 있으며 주변에 야생탐사센터  수변문화센터가 설치되어 있어 이곳을 찾는 어린이들이 자연과 더불어 마음껏 뛰어놀 수 있는 자연학습장으로 이용할 수 있다. 인근에는난지캠핑장이 조성되어 있어 바베큐를 즐기며 야영을 할 수 있어 더더욱 인기가 좋다.
이용안내
쉬는날
연중무휴
주차시설
있음(4개소  545대 주차 가능)
애완동물가능여부
가능
문의및안내
02-3780-0611~2
관련 홈페이지
http://hangang.seoul.go.kr
상세정보
이용가능시설
[운동시설] 야구장  족구장  풋살경기장  농구장
[물놀이시설] 거울분수  강변물놀이장  물놀이장 음악분수 (7~8월 운영)  수상스키장  요트장
[기타시설] 난지캠핑장  자전거도로  자전거대여점
[편의시설] 매점  음수대  그늘막  자전거보관소 등
난지 한강공원 지도
난지 한강공원
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
SK텔레콤 미래기술체험관 T.um(티움),"이미지 크게보기
SK텔레콤 미래기술체험관 T.um(티움)
분류
인문(문화/예술/역사) > 산업관광지 > 전자/반도체
위치
서울특별시 중구 을지로 65 (을지로2가) SK T-타워
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
수용인원
애완동물가능여부
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
내국인 예약안내
외국어 안내서비스
개요
생활 전반이 혁신되는 새로운 세상  세상 모든 것이 연결되는 미래

순수한 우리말로 ‘싹을 틔우다’라는 의미를 보유하고 있는 ICT 뮤지엄으로 SK텔레콤의 기술력을 체험할 수 있는 공간이다. 일방적인 정보전달이나 기능 위주의 체험에 그치던 기존 기업 홍보관의 한계를 탈피해 다양한 ICT 체험이 가능한 환경을 구축하고 있으며  첨단 기술을 통해 사람과 사람을 연결하고자 하는 기업 정신이 잘 드러나 있는 곳이다.
2021년 4월부터 실시간 온라인 투어를 진행하고 있으며 홈페이지를 통해 예약 후 관람이 가능하다. 자세한 내용은 홈페이지 참고
이용안내
개장일
2008년 11월
이용시간
평일 : 10:00~18:00
쉬는날
주말/ 공휴일/ 근로자의 날/ 매달 마지막 주 월요일(시스템 정기 점검)
주차시설
있음
수용인원
단체관람 최대 10명
애완동물가능여부
불가
체험가능연령
만 10세 이상
체험안내
·투어 : 체험미래기술  하이랜드 플랫폼  3D 영상회의  가상현실  비행셔틀 체험
·단체 관람 : 최소 2주 전 별도 예약 신청
문의및안내
02- 6353-6665
관련 홈페이지
http://tum.sktelecom.com
상세정보
입 장 료
무료
내국인 예약안내
인터넷 홈페이지 신청(30일~30분 전까지)
외국어 안내서비스
외국어 안내(영어  중국어)
SK 텔레콤 지도
SK 텔레콤
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
비암사(세종),"이미지 크게보기
비암사(세종)
분류
인문(문화/예술/역사) > 역사관광지 > 사찰
위치
세종특별자치시 전의면 비암사길 137 (전의면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
유모차대여여부
문의및안내
관련 홈페이지
상세정보
입 장 료
화장실
한국어 안내서비스
개요
* 810년 된 느티나무가 있는 비암사 *

세종시 전의면 비암사길 137 비암사는 2 000여 년 전 삼한시대의 절이라고 하지만 정확하진 않다. 통일신라 말기 도선국사가 창건했다는 설도 있다. 삼층석탑은 고려시대의 것으로 추정되며  조선시대 기록에 비암사라는 이름이 나온다. 1960년 삼층석탑 꼭대기에서 ‘계유명전씨아미타불비상’이 발견되어 국보로 지정됐다. 이밖에 17세기에 제작된 것으로 알려진 영산회 괘불탱화와 소조아미타여래좌상이 있다. 비암사에서 방문객을 가장 먼저 반기는 것은 810년 된 느티나무. 높이 15m  둘레 7.5m인 이 나무는 비암사로 오르는 계단 옆에 있다. 비암사 주차장에 차를 세운 뒤 바로 절로 올라가지 말고 화장실 뒤로 난 계단을 따라 산으로 조금만 올라가면 비암사를 한눈에 담을 수 있다.
이용안내
쉬는날
연중개방
주차시설
주차 가능
유모차대여여부
불가
문의및안내
044-863-0230
관련 홈페이지
http://cafe.daum.net/bas0230
상세정보
입 장 료
무료
화장실
있음
한국어 안내서비스
가능
비암사 지도
비암사
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
