title,contents
서울 암사동 유적,"이미지 크게보기
서울 암사동 유적
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
서울특별시 강동구 올림픽로 875 (암사동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
주차요금
개요
지난 1925년 한강대홍수로 처음 유적지가 발견된 이래  여러 차례의 발굴 과정을 거쳐 1979년 7월 26일  국가지정문화재로 지정된 암사동 선사주거지는 우리나라에서 발견된 신석기시대 사람들의 최대 집단취락지이다. 전체 넓이 23 600여평의 대지 위에 잔디 및 나무가 우거져 있으며 556평 규모의 2개소의 원시생활전시관  그리고 야외에 9개의 움집 및 관람객이 직접 들어가서 신석기시대 사람들의 생활상을 직접 볼 수 있는 1개소의 개방형 ""체험움집""이 설치되어 있다.

원시생활 전시관의 주요 전시 내용은 6000년 전의 집터 8개  빗살무늬토기  석기  돌도끼 등 신석기시대의 유물 및 선사시대 영상 방영을 위한 50석 규모의 영상실  신석기시대 사람들의 생활상에 대한 각종 입체모형  발굴 당시의 현장 축소 모형  자동 작동 62인치 3D영상 프로젝션TV  자료검색용 터치스크린 컴퓨터  직접 실습할 수 있는 불피우기도구  기념사진촬영을 위한 원시인 모형 등이다. 개방형 ""체험 움집""에는 29평 규모에 창을 손질하고 있는 아버지의 모습  돌칼로 고기를 써는 어머니의 모습  물고기를 굽는 아들의 모습  음식을 먹고 있는 딸의 모습 및 당시 음식물을 보관해 두었던 저장고 시설  자동감지설명 나레이션이 설치되어 있어 관람객들의 신석기시대 사람들의 생활상에 대한 이해를 돕고 있다. 이 암사동 유적지는 우리 나라에서 가장 잘 정비된 신석기시대의 유적지이며  특히 출토 유물 중 신석기시대의 가장 대표적인 토기인 빗살무늬토기가 유명하다.

* 시대 - 석기시대
이용안내
이용시간
09:30~18:00(30분 전까지 입장)
※ 아침 운동시간 무료개방 10~3월 06:00~09:00 / 4~9월 05:30~09:00
쉬는날
매년 1월 1일  매주 월요일(월요일이 공휴일인 경우 화요일 휴관)
주차시설
있음(이용시간 09:30~18:00)
신용카드가능여부
불가
애완동물가능여부
불가
문의및안내
02-3425-6520
관련 홈페이지
http://sunsa.gangdong.go.kr
상세정보
입 장 료
개인 - 어른 500원 / 초  중  고등학생 300원
단체(30인 이상) - 어른 400원 / 초  중  고등학생 200원
※ 어른(19~64세)  초/중/고등학생(7~18세)
※ 무료 : 7세 이하  65세 이상  국가유공자  장애인  국민기초생활수급자  강동구다둥이카드 소지자 및 가족
이용가능시설
전시관 - 제1전시관  제2전시관  복원움집
화장실
있음
주차요금
경차 1 000원 / 소형차 2 000원 / 대형차(25인승 이상) 4 000원
※ 주차시간에 관계없이 운영시간내 동일요금 징수
서울 암사동 유적 지도
서울 암사동 유적
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
인천도호부관아,"이미지 크게보기
인천도호부청사
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
인천광역시 미추홀구 매소홀로 553 (문학동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
화장실
장애인 편의시설
한국어 안내서비스
개요
조선시대의 기본적인 지방 행정기구는 도(道)이다. 경기도의 경우  3개의 목(牧)과 8개의 도호부(都護府)  10개 군(郡)과 12현(縣)이 있었고  8개의 도호부 가운데 인천도호부와 부평도호부가 포함되어 있었다. 인천이 도호부로 승격된 것은 조선 세조 5년(1459)으로 세조의 비(妃)인 자성왕후 윤씨의 외향(外鄕)이기 때문이었다.인천도호부관아의 건축 시기는 정확히 알려져 있지 않다. 다만  객사를 보수하는 과정에서 발견된 지붕의 기와에서 ‘강희 16년’이라는 명문(銘文)이 나온 것을 볼 때 숙종 3년(1677)에 중수된 것임을 알 수 있을 뿐이다. 인천도호부의 건물 구성은 《인천부읍지(仁川府邑誌)(1899)》를 통해 짐작해 볼 수 있다. 현재 문학초등학교 내에 위치하고 있어 출입 관람이 자유롭지 않다. 인천향교 옆에 인천도호부관아 재현물로 관람할 수 있다. <출처: 문화재청>
이용안내
이용시간
하절기(3~10월) 10:00~19:00
동절기(11~2월) 10:00~18:00
쉬는날
매주 월요일
주차시설
있음
신용카드가능여부
불가
애완동물가능여부
불가
체험안내
전통문화한마당 : 제기차기  투호  윷놀이  널뛰기  고누놀이  팽이치기  연날리기  탈만들기 등
문의및안내
032-880-4667
관련 홈페이지
http://www.dohobu.org
상세정보
입 장 료
무료
화장실
있음
장애인 편의시설
출입구 경사로  전용화장실
한국어 안내서비스
가능(사전예약)
인천도호부청사 지도
인천도호부청사
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
대구 도동 측백나무 숲,"이미지 크게보기
대구 도동 측백나무 숲
분류
자연 > 자연관광지 > 수목원
위치
대구광역시 동구 도평로 (도동)
출처원문보기
대한민국구석구석 원문보기
개요
도동 측백나무 숲은 해방 이후 1962년 12월 7일 대한민국 천연기념물로 재지정 되었다. 측백나무는 단양  울진  안동 등에 분포하고 있으나 도동 측백나무 숲은 측백나무의 남방 한계선인 대구에 군락을 이루고 있는 점  불로천 하식애 면에서 자생하는 점 등에서 식물지리학 및 생태학적으로 가치를 높이 평가 받고 있다. 현재 도동 측백나무 숲은 국가지정 문화재로 지정되어 출입 제한구역으로 설정되어 있다. 도동 측백나무 숲의 특성을 살려 2016년 국토부 도시활력증진지역 개발사업 '천연기념물 ONE 도동문화마을 조성사업'이 선정되어 사업의 일환으로 측백향 커뮤니티센터를 조성하여 1층은 로컬푸드 판매장과 마을 회의실  2층은 측백향 카페와 천연기념물 홍보관을 운영하고 있다.
이용안내
문의및안내
053-662-2363
관련 홈페이지
http://www.cha.go.kr
도동측백나무숲 지도
도동측백나무숲
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
장사해수욕장,"이미지 크게보기
장사해수욕장
분류
자연 > 자연관광지 > 해수욕장
위치
경상북도 영덕군 남정면 동해대로 3592
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
수용인원
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
개요
영덕읍에서 남쪽으로 16km 떨어진 장사해수욕장은 백사장 길이 900m  폭 80m  평균 수심 1.5m의 자그마한 해수욕장으로 인근 사람들이 많이 찾는다. 백사장 뒤로 소나무숲이 우거져 있으며  탈의장  샤워장  주차장 등도 갖추고 있다. 2km의 넓은 백사장과 편리한 교통(7번 국도 인접)  1.3m 얕은 수심 등 여건이 좋은 편이다. 또한  누구나 조개를 잡을 수 있으며  레저시설(수상스키  바나나보트  제트스키)과 가자미  광어  우럭 등이 잡히는 바다 낚시터로도 유명하다.
이용안내
주차시설
주차 가능
수용인원
40 000명
문의및안내
054-730-7302
관련 홈페이지
http://tour.yd.go.kr
상세정보
이용가능시설
숙박시설  탈의장  샤워장  파라솔  야영장  방갈로 매점
화장실
있음
장사해수욕장 지도
장사해수욕장
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
가지산 탄산유황온천,"분류
인문(문화/예술/역사) > 휴양관광지 > 온천/욕장/스파
위치
울산광역시 울주군 상북면 운문로 48
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
체험가능연령
문의및안내
상세정보
입 장 료
이용가능시설
화장실
개요
울주군 상북면 가지산 석남사 인근에 위치한 유황온천으로 1999년 8월에 개장하였으며 탄산이 다량 함유된 유황온천으로서  다양한 테마시설을 갖춘 온천이다. 수온이 37.8℃의 약알칼리수로 나트륨  칼슘  마그네슘이 많이 함유되어 있어 모세혈관의 확장  혈액순환을 돕고 중풍  동맥경화  심장병의 예방과 성장발육의 효과가인정되고 있다.
이용안내
이용시간
매일 06:00 - 19:00
쉬는날
연중무휴
주차시설
주차가능
신용카드가능여부
가능
애완동물가능여부
불가
체험가능연령
전연령
문의및안내
052-254-2216
상세정보
입 장 료
* 온천
대인(초등학생이상) 7 000원 / 소인(12개월이상) 3 500원
* 수영장
대인(초등학생이상) 3 000원 / 소인(12개월이상) 1 000원
이용가능시설
* 대온천탕(온탕  열탕  미온탕  냉탕) 동시 1 500명 수용(남 여)
* 황토 사우나  옥 사우나
* 수영장  어린이 물놀이장
* 노천 황토 사우나  노천 옥탕  노천 냉탕
* 이벤트탕(녹차  황토  레몬  쟈스민  쑥탕)
화장실
있음
가지산 탄산유황온천 지도
가지산 탄산유황온천
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
성남시 분당도서관,"이미지 크게보기
성남시 분당도서관
분류
인문(문화/예술/역사) > 문화시설 > 도서관
위치
경기도 성남시 분당구 불정로 110
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
이용시간
쉬는날
주차시설
주차요금
수용인원
문의및안내
관련 홈페이지
개요
분당문화정보센터에서는 사회 각 분야의 자료를 수집·정리·보존 하여 시민에게 필요한 지식과 정보를 제공하고  독서 및 문화프로그램을 지속적으로 전개하여 보다 차원 높은 봉사로 21세기를 열어 가는 문화· 정보·평생교육센터로서 건전한 독서문화 및 지역 문화 발전에 최선의 노력을 다하고 있다.
이용안내
규모
대지 4 052.50㎡  건물 8 525.2㎡
이용시간
[일반열람실] 07:00~24:00
[문헌정보실] 09:00~22:00
[기타자료실] 09:00~18:00
쉬는날
둘째  넷째주 월요일  신정  설날  추석은 정기휴관일로 도서관 전체 휴관입니다.
그 외 월요일(첫째  셋째  다섯째주)은 일반열람실만 07:00~24:00까지 개방합니다.
문헌정보실 및 기타자료실은 일요일을 제외한 법정공휴일 및 매주 월요일에 휴실합니다.
(일요일이 법정공휴일과 겹치는 경우에는 휴실)
주차시설
주차 가능
※ 운영시간 : 06:30~22:00 (22:00분이후 입·출차 금지)
주차요금
기본 2시간 무료 / 10분초과시 마다 300원 부과
1일 주차요금 6 000원
월 정기 이용자 60 000원
문화교육 수강생은 4시간 면제(문화교육 수강생용 도장 필)
수용인원
총 열람좌석 : 1 442석
문의및안내
성남시 분당도서관 031-729-4800
관련 홈페이지
https://www.snlib.go.kr/bd/index.do
성남시 분당도서관 지도
성남시 분당도서관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
강화 초지진,"이미지 크게보기
강화 초지진
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
인천광역시 강화군 길상면 해안동로 58
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
화장실
개요
강화 초지진은 해상으로부터 침입하는 적을 막기 위하여 구축한 요새로  조선왕조실록이나 승정원일기에서 초지진 설치에 대한 기사에 따르면 조선 효종 6년(1655)에 설치된 것으로 보인다. 1870년대에 미국과 일본이 침략하였을 때 이 들과 맞서 싸운 곳으로 1871년에 미국 해병이 초지진에 침략해 왔을 때 전력의 열세로 패하여 점령당하였다. 이 때 군기고  화약창고 등 군사시설물이 모두 파괴되었다. 일본이 조선을 힘으로 개항시키기 위해서 파견했던 운양호의 침공은 고종 13년(1876)의 강압적인 강화도 수호조약으로 이어져 일본침략의 문호가 개방되었다. 그 뒤 허물어져 돈대의 터와 성의 기초만 남아 있었으나 1973년 초지돈을 복원하였다. 민족시련의 역사적 현장이었던 이 곳은 현재 호국정신의 교육장이 되도록 성곽을 보수하고 당시의 대포를 진열하고 있다.
이용안내
이용시간
09:00 ~ 18:00
쉬는날
연중무휴
주차시설
주차가능
유모차대여여부
불가
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
032-930-7072
관련 홈페이지
강화문화관광 https://www.ganghwa.go.kr/open_content/tour/
상세정보
입 장 료
- 어른 : 개인 700원/단체 600원
- 군인·청소년 : 개인 500원/단체 400원
- 어린이 : 개인 500원/단체 400원
※ 단체 기준 (20인 이상)
화장실
있음
초지진 지도
초지진
1000m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
대구콘서트하우스 (구.대구시민회관),"이미지 크게보기
대구콘서트하우스 (구.대구시민회관)
분류
인문(문화/예술/역사) > 문화시설 > 공연장
위치
대구광역시 중구 태평로 141 (태평로2가)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
관람소요시간
이용요금
이용시간
쉬는날
주차시설
주차요금
수용인원
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
사업내용
대관안내
개요
2011년 4월부터 2013년 8월까지 2년 6개월의 공사기간을 거쳐 대공연장은 처마 및 열주기둥을 살리는 리노베이션을  공연지원관은 신축하여 국제적 수준의 음향시설을 갖춘 전문 콘서트홀로 재탄생하게 되었다. 콘서트홀(대공연장)은 1 284석  챔버홀(소공연장)은 248석  주차장 287대(지하주차장 215대  주차타워 72대)  전시실  연습실  근린생활시설 등으로 조성되었다. 특히  콘서트홀(대공연장)의 경우 최적의 소리를 찾아내는 변형 슈박스 형태의 홀로 조성되었으며  관객과 연주자의 거리를 좁혀 시각적  청각적 생동감을 제공할 수 있게 되어 최고의 음향시 설을 갖춘 국제적 수준의 전문 콘서트 홀로 탄생하게 되었다.
이용안내
규모
부지면적 10 330.60㎡ / 연면적 26 793.75㎡
대공연장 6 457.79㎡(1 953평) / 공연지원관 20 335.96㎡(6 152평)
관람소요시간
공연에 따라 다름
이용요금
공연에 따라 다름
이용시간
09:00~18:00
쉬는날
법정공휴일  매주 월요일(공연장에 한함)
주차시설
주차 가능(287대 - 장애인 9대  경차 12대 포함)
주차요금
대구콘서트하우스 문의 053-250-1400
수용인원
콘서트홀(대공연장) 1 284석(2층 594석  3층 212석  합창석 192석  발코니석 272석  장애인석 14석)
챔버홀(소공연장) 248석
애완동물가능여부
불가
문의및안내
대구콘서트하우스 053-250-1400
관련 홈페이지
대구콘서트하우스 http://concerthouse.daegu.go.kr/
상세정보
사업내용
문화가 살아 숨쉬고 감동이 함께하는 공연문화예술의 메카
대관안내
대관시설 - 공연장  전시실
※ 문의연락처 053-250-1400
대구콘서트하우스 (구.대구시민회관) 지도
대구콘서트하우스 (구.대구시민회관)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
천안 유관순 열사 유적,"이미지 크게보기
천안 유관순 열사 유적
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
충청남도 천안시 동남구 병천면 유관순길 38
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
관 람 료
이용가능시설
화장실
주차요금
한국어 안내서비스
개요
유관순 열사는 1902년 병천면 용두리에서 태어나 이화학당에 재학 중 3.1 독립만세운동이 일어나자 귀향하여 1919년 4월 1일(음력 3월 1일)  아우내 만세운동을 일으켜 공주 감옥에 수감되었다. 1919년 8월  서대문 형무소로 이감된 뒤 일제의 악독한 고문에 못이겨 1920년 10월 12일 옥중에서 순국하였다. 열사의 정신을 후세에 길이 전하기 위하여 1969년 추모각을 건립하고 1972년부터 매년 10월 12일에는 유관순 열사 추모제 행사가 이곳에서 거행되고 있다. 주변엔 열사가 거사를 알리고자 봉화하였다는 봉화지와 봉화탑  열사의 생가와 열사가 다녔던 매봉교회 등이 있다. 또한 매년 2월 말일에는 봉화제 행사  매년 순국일(9월 28일)에는 유관순열사 추모제 행사가 이 곳에서 거행되고 있다.
이용안내
이용시간
[기념관]
하절기(3~10월) 09:00~18:00
동절기(11~2월) 09:00~17:00
※ 관람시간 30분 전에 입장
쉬는날
연중무휴
주차시설
있음(100대 수용)
애완동물가능여부
불가
문의및안내
041-564-1223
관련 홈페이지
http://www.cheonan.go.kr/yugwansun.do
상세정보
관 람 료
무료
이용가능시설
유관순열사기념관(전시실  영상실  체험공간)  동상  추모각  초혼묘 봉안기념비  유관순열사 생가  아우내독립만세운동 기념비  봉화탑 등
화장실
있음
주차요금
무료
한국어 안내서비스
관람 예정일 1주일 전까지 예약
- 유관순열사 소개 영상 (15분) - 유관순열사 일대기 소개
- 전문해설사의 전시관 및 사적지 안내 (30분) - 유관순열사 기념관  추모각  초혼묘  생가 안내 등
※ 전문 해설사 안내 예약 041-522-6785
유관순 열사 유적지 지도
유관순 열사 유적지
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
통도 아쿠아 환타지아,"이미지 크게보기
통도 아쿠아 환타지아
분류
인문(문화/예술/역사) > 휴양관광지 > 온천/욕장/스파
위치
경상남도 양산시 하북면 통도7길 68 (하북면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
주차요금
개요
* 경남의 대표 워터파크  통도 아쿠아 환타지아 *

통도 아쿠아 환타지아는 양산시 하북면 순지리에 있는 워터파크이다. 지상 13층  객실 수 100개 규모의 콘도미니엄을 건립해 이 콘도미니엄의 지하 1층부터 지상 4층까지 연면적 1만 8 000여㎡에 스파시설이 포함된 실내 물놀이시설인 ‘시실리 아일랜드’가 있다.물놀이시설은 3개의 슬라이더를 갖추고 있으며 유수풀과 다이빙풀  레저풀  키디풀 등 다양한 물놀이 공간을 확보하고 있다.

특히 이 시설에는 1 000m 지하 암반온천수를 끌어올려 폭포탕과 동굴탕  노천탕 등 다양한 스파시설을 갖추고 있으며 산소방  아이스방  불가마  숯가마 등 여러가지 테마의 찜질방과 테라피 시설도 갖추었다. 통도아쿠아환타지아는 2006년 여름  파도풀과 유수풀을 비롯해 튜브 슬라이드  스피드 슬라이드  바디 슬라이드 등 각종 물놀이시설과 부대시설을 갖춘 실외시설을 개장했다. 아쿠아환타지아  파도풀  토렌토 리버 등 다양한 테마풀과 경주용 슬라이드  스피드 슬라이드 등 스릴 넘치는 워터슬라이드가 있는 실외 시설은 여름 시즌에만 오픈된다.

* 통도 환타지아에 대하여 *

통도환타지아는 36홀의 국제적 규모를 갖춘 통도컨트리클럽을 함께 운영하고 있는 ㈜동일리조트의 유원지 사업부로서 영남 알프스인 영축산(靈鷲山) 가장 자리에 위치한 부산 및 경상남도권 내 최대의 테마파크이다. 통도환타지아는 약 30기종의 유희 시설  환타지아 호수여행  수영장  자연호수  이벤트광장 및 야외공연장  미니동물원  솔밭동산  야생식물원  눈썰매장  식당  편의점  스넥코너 등을 갖추고 있다. 유희 시설에는 환타지아스페셜  플리퍼  프리스윙  시뮬레이션라이더  바이킹  아폴로  범퍼카  콘돌  4D입체영상관  회전목마  환타지아 미니특급  우주전투기  풍선여행  하늘자전거  관람차  다람쥐통  닌자거북이  해피스카이  써키트2000  코인라이드  드라큐라백작의 초대  혹성탈출  페달보트  번지점프 등이 있다.
이용안내
이용시간
시즌별로 이용시간이 다르므로 홈페이지 참고
주차시설
있음
애완동물가능여부
불가
문의및안내
055-379-7000
관련 홈페이지
http://aqua.fantasia.co.kr
상세정보
입 장 료
※ 시즌별로 요금이 상이
이용가능시설
파도풀  유수풀  토렌토 리버  레저풀  바디슬라이드  키디풀  오픈형 튜브 슬라이드  경주용 슬라이드  프로 보울 슬라이드  스피드 슬라이드  통로형 튜브 슬라이드  스파  방갈로  썬베드  노천탕  바데풀&사우나  이벤트탕  찜질방  분수광장
화장실
있음
주차요금
무료
통도 아쿠아 환타지아 지도
일반
지형
위성
길찾기
확대보기"
큰숲 안양워터랜드,"분류
인문(문화/예술/역사) > 휴양관광지 > 온천/욕장/스파
위치
경기도 안양시 만안구 예술공원로 153-32 (석수동)
공지사항
9월 추계시즌 영업준비를 위하여 8월 22일부터 잠정 휴장
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
이용가능시설
화장실
주차요금
개요
관악산과 삼성산의 깊은 계곡에서 흘러내리는 맑고 깨끗한 물을 이용하는 큰숲 안양워터랜드는 첨단 물놀이 시설을 갖춘 사계절 종합 테마파크이다.
이용안내
이용시간
평일 10:00~17:00
주말 10:00~18:30
※ 단 극성수기때 마감시간 연장
주차시설
있음
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
031-474-5555
상세정보
이용가능시설
파도풀  유수풀  스윔풀  슬라이드  키즈풀  스파풀  사우나
부대시설 - 스낵바  푸드코트  아쿠아샵  렌탄샵  의무실/수유실
화장실
있음
주차요금
건물 내 주차무료(단  극성수기 기간엔 유료)
일반/경차 5 000원(입장~퇴장시간까지)
안양워터랜드 지도
안양워터랜드
300m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
솔내음 평창 먹을거리촌,"이미지 크게보기
솔내음 평창 먹을거리촌
분류
> >
위치
강원도 평창군 용평면 운두령로 500-11
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
개요
해발 1 577m의 계방산은 정상을 오르는데 비교적 짧은 시간이 소요되는 산이다. 31번 국도가 인제방향으로 운두령을 지나는데  우리나라 국도 가운데 가장 높은 곳에 자리잡고 있기 때문이다. 고개를 넘다보면 고개 정상이 산과 함께 항상 구름에 잠겨 있다고 해서 붙여진 이름이 '운두령'이다.군사적 요충지로도 알려진 계방산과 운두령  그리고 노동계곡을 따라 다양한 향토음식업소와 전통찻집 등이 자연발생적으로 자리잡고 있는 계방산지구 먹을거리촌과 중간에서 이어지는 속사리 지역을 신약수지구라 하여 일명 먹을거리촌으로 형성되어 있다. 이곳에는 계방산등산을 비롯해 노동계곡  이승복기념관  이승복생가터  신약수와 인접한 방아다리약수가 자리잡고 있고  700리조빌  방아다리산방  7-STADIUM 등 황토 찜질방 등이 조성되어 있다. 전통찻집으로는 '감자 꽃 필 무렵'과 '산마을풍경' 등이 있는데 이색적인 인테리어는 물론이고 황토와 통나무를 소재로 해서 귀틀집 형태로 지은 콘도형민박집이 일품이다.

민박집 중에는 귀틀집에다 장작불을 지펴 옛멋을 한껏 더한 곳도 있어 옛날의 정감을 더하고 있다. 이곳에는 송어횟집이 집단으로 자리잡고 있다. 송어는 냉수성어류라 산간계곡의 맑은 물에만 서식하는데  수온이 25℃ 이상 올라가거나 수질이 탁해져도 먹이를 먹지 않는습성때문에 이곳 노동리와 같이 오염되지 않는 곳에서만 자라는 특성이 있다. 송어는 칼슘  비타민  단백질 등의 영양분이 풍부해 건강식으로 유명하며 단백한 감칠맛으로 송어회  구이  튀김 등 다양한 요리가 가능하다. 그 외에도 토종닭  메밀 막국수  산채정식  부위별로 요리되는 평창한우  바닷가재요리  오리불고기 등 다양한 향토음식업소가 자리하고 있다.
이용안내
문의및안내
033-330-2771
관련 홈페이지
http://yes-pc.net
계방산먹을거리촌 지도
계방산먹을거리촌
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
증심사(광주),"이미지 크게보기
증심사(광주)
분류
인문(문화/예술/역사) > 역사관광지 > 사찰
위치
광주광역시 동구 증심사길 177 (운림동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
개요
광주지역의 대표적인 불교도량으로 무등산 서쪽 기슭에 자리 잡고 있다. 통일신라 때 고승 철감선사(澈鑒禪師) 도윤(道允)이 9세기 중엽에 세운 절로 고려 선종 때(1094년) 혜소국사가 고쳐 짓고 조선 세종 때(1443년) 김방이 삼창하였는데 이때 오백나한의 불사가 이루어졌다고 한다. 이후 임진왜란 때 불타 없어진 것을 1609년(광해군 1)에 석경(釋經)·수장(修裝)·도광(道光)의 3대 선사가 4창(四創)했다고 한다. 그 후 신도들의 정성으로 몇 차례 보수가 이루어졌으나  6 ·25전쟁 때 많은 부분이 소실되었다가 1970년에야 대웅전을 비롯한 건물들이 복구되었다.

* 증심사의 유물과 문화재 *
증심사의 유물로는 오백전(五百殿)과 비로전(사성전)에 봉안된 철조비로자나불 좌상(보물)  신라 말기의 석탑인 증심사 삼층석탑(지방유형문화재)  범종각  각층의 4면에 범자가 새겨진 범자칠층석탑 등 수많은 문화재가 있다. 특히 오백전은 무등산에 남아 있는 사찰 건물들 중 현재 가장 오래된 조선 초기(세종 25년)의 건물로 강진의 무위사 극락전과 계통을 같이 하는 정면 3간  측면 3간의 단층 맞배지붕의 다심포 양식으로 그 희귀성이 돋보인다.이에 1986년 11월 1일 광주문화재자료로 지정되어 있는 사찰 이다.

* 무등산 증심사 템플스테이 *
2008년도에 템플스테이 운영사찰로 지정되어 활발히 운영중이며 2017년 증심사 템플스테이 문화관(숙소 3동 지하강당1동등)을 개관하여 사찰 체험등과 더불어 쾌적한 환경에서 참가자가 숙식을 할수 있게 하였다.
이용안내
이용시간
04:30~17:00
쉬는날
연중무휴
주차시설
주차 가능
애완동물가능여부
가능
체험안내
템플스테이
문의및안내
062-226-0108
관련 홈페이지
증심사 https://www.jeungsimsa.org/g5/
☞ 템플스테이 보러가기
상세정보
입 장 료
무료
이용가능시설
템플관  산책로  등산로  화장실  음수대 등
무등산 증심사 지도
무등산 증심사
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
이일천랜드,"분류
인문(문화/예술/역사) > 휴양관광지 > 이색찜질방
위치
경기도 성남시 중원구 사기막골로105번길 25 (상대원동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
입 장 료
이용가능시설
화장실
개요
이일천랜드의 전통불한증막은 365일 새벽 4시부터 한증막내에 소나무만을 태워 한증막 내부의 온도를 상층 800도 하층 100도까지 올리고 항상 이 온도를 유지하는데 특히 한증막의 외층부와 내층부 사이에는 50cm 두께의 황등석에 바닥에는 두터운 황토가 깔려있다. 또한 자수정·녹수정·자갈 등으로 만들어진 노천지압공원은 지압효과가 높다. 인공폭포  정자  단풍나무  감나무  소나무 등이 있어 운치있다.
이용안내
이용시간
24시간
쉬는날
연중무휴
주차시설
있음
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
031-737-6000
상세정보
입 장 료
대인 - 주간 8 000원 / 야간 9 000원
소인 - 주간 5 000원 / 야간 6 000원

※ 주간 05:00 ~ 20:00 / 야간 20:00 ~ 05:00
이용가능시설
* 탕 - 히노끼탕  파도냉탕  이벤트탕  열탕  냉탕
* 사우나 - 자수정습식사우나  황토건식사우나  자수정사우나
* 찜질방 - 전통불한증막  자수정불가마  황토피라미드불가마  참숯불가마  산림욕방
* 편의시설 - 노천지압공원  이발실  구두닦이방
화장실
있음
이일천랜드 지도
이일천랜드
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
