title,contents
메타세콰이어길,"이미지 크게보기
메타세콰이어길
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
충청남도 공주시 의당면 의당로 216
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
애완동물가능여부
문의및안내
상세정보
화장실
개요
의당면 청룡리 정안천 생태공원 일원에 조성된 메타세콰이어길은 2011년 조성됐다. 이후 많은 관광객이 방문하면서 공주 녹색 관광 명소로 자리 잡았다. 500m 구간에 심은 192그루의 메타세콰이어가 선사하는 풍경은 사계절 내내 방문객들의 사랑을 받는다.
이용안내
주차시설
가능(소형 50대 주차가능  사회복지관 주차장 추가 활용)
애완동물가능여부
가능
문의및안내
041-840-8558
상세정보
화장실
화장실1개(인근 정안천생태공원)
메타세콰이어길 지도
메타세콰이어길
10km
© NAVER Corp.
일반
지형
위성
확대보기"
행구수변공원,"분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
강원도 원주시 행구동 1026
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
상세정보
입 장 료
개요
행구수변공원은 원주시 행구동에 위치해 있다. 행구기후테마공원이라고도 하며  총 넓이 8만 8천600㎡이다. 기후변화대응교육연구센터  홍보관  수변데크  분수  물놀이 시설  파크 골프장 등이 들어서 있다. 2014년 개장된 행구수변공원은 여러 휴식시설과 어우러져 있다. 행구수변공원은 공원 활성화 프로그램을 선보인다. 가까운 공원에서 맑은 공기 마시는 것만도 좋은데 통기타 연주부터 시낭송  난타에 심지어 오케스트라까지 명품 공연들이 무료이다.

(출처 : 강원도청)
이용안내
이용시간
상시 이용
쉬는날
연중 무휴
주차시설
주차 가능
문의및안내
033-742-2111
상세정보
입 장 료
무료
행구수변공원 지도
행구수변공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
영도 하늘전망대,"이미지 크게보기
영도 하늘전망대
분류
인문(문화/예술/역사) > 건축/조형물 > 기념탑/기념비/전망대
위치
부산광역시 영도구 절영로 321 (동삼동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
주차요금
이용가능시설
개요
영도의 하늘 전망대는 경치가 좋기로 소문난 절영해안산책로에 있다. 날씨가 화창한 날엔 대마도  거제도  가덕도 등이 보이며 75 광장과 연결되어 있다. 바닥이 반투명한 스카이워크와 커플들이 자물쇠를 거는 곳이 마련되어 있어 연인들의 데이트 장소로 인기가 높다. 하늘 전망대라는 이름에 걸맞게 탁 트인 푸른 바다와 파란 하늘을 한눈에 담을 수 있으며  나무 데크 길로 내려가면 해안산책길로 이어진다. 전망대 아래 해변은 스노클링을 즐길 수 있는 자갈 해변과 왕복 20분 정도 걸리는 해변 산책로가 있고  근처에 영화""변호인"" 촬영지로도 유명한 흰여울 문화마을과 연결된다. 특히 이곳은 부산의 노을 명소로 주목받고 있으며  주차장과 화장실이 구비되어 있다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
주차 가능(공영주차장)
문의및안내
051-419-4000 (영도구 문화관광과)
관련 홈페이지
https://www.yeongdo.go.kr/tour/01462/01463.web?idx=2194&amode=view/
상세정보
주차요금
일 주차비 2 400원
망원경(무료)
이용가능시설
스카이워크  화장실  주차장
영도 하늘전망대 지도
영도 하늘전망대
10km
© NAVER Corp.
일반
지형
위성
확대보기"
진주시립 이성자미술관,"이미지 크게보기
진주시립 이성자미술관
분류
인문(문화/예술/역사) > 문화시설 > 미술관/화랑
위치
경상남도 진주시 에나로128번길 14 (충무공동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
관람소요시간
이용요금
이용시간
주차시설
주차요금
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
사업내용
소장품현황
체험프로그램
외국인 예약안내
외국어 안내서비스
한국어 안내서비스
예약안내
개요
이성자 화백의 376점 미술작품 기증으로 건립된 진주시립 이성자미술관은 2014년 12월31일 준공되어 2015년 7월16일 개관 기념전을 시작으로 시민의 품에 안기게 되었다. 진주혁신도시 영천강변에 위치한 진주시립이성자미술관은 지상 2층 규모로 대지면석 13 000㎡로 주요시설은 제 1전시실  제2전시실  세미나실  야외무대 등이 있다. 진주시립 이성자미술관은 어린이 청소년  성인을 대상으로 체험교육  상시교육  영상교육  교양강좌 등 다양한 문화예술 프로그램을 기획하고 있다. 이러한 프로그램을 통하여 자연의 어린이와 청소년들이 미래를 아름답게 창조하고 우주를 향하여 무한한 꿈을 펼칠 수 있는 문화공간으로서의 역할을 해나가고 있다.
이용안내
규모
2실 : 1전시실: 129.53 / 2전시실: 247.27㎡
관람소요시간
1시간
이용요금
어른(25~64세) - 개인 2 000원 / 단체 1 500원(20인 이상)
청소년(13~24세) - 개인1 000원 / 단체 800원(20인 이상)
어린이(7세~12세) - 갸안 500원/단체 400(20인 이상)
유아(6세까지) - 무료
이용시간
※ 온라인 예약제로 홈페이지 참조 요망
주차시설
소형 19대
주차요금
무료
수용인원
100명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
진주시립 이성자미술관 055-749-3661
관련 홈페이지
http://www.jinju.go.kr/rheesjmuseum
상세정보
사업내용
기획전시  상설전시  교육
소장품현황
이성자 소장품 376점
체험프로그램
여름방학 어린이 교육프로그램
겨울방학 어린이 교육프로그램
시민교양강좌
외국인 예약안내
전화 가능
외국어 안내서비스
통역동반시 가능
한국어 안내서비스
도슨트 가능
예약안내
전화 가능
진주시립 이성자미술관 지도
진주시립 이성자미술관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
이천설봉온천랜드,"이미지 크게보기
이천설봉온천랜드
분류
인문(문화/예술/역사) > 휴양관광지 > 온천/욕장/스파
위치
경기도 이천시 애련정로 67-16 (안흥동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
신용카드가능여부
문의및안내
관련 홈페이지
상세정보
시설이용료
이용가능시설
화장실
개요
이천에서 나오는 100% 천연 온천수 물을 이용하는 온천이다. 안흥 유원지 내에 4층 건물로 1층에는 여탕  2층에는 식당과 찜질방  3층에는 남탕  4층에는 가족탕이 있다. 24시간 운영하나 감염병 예방을 위해서 이용 시간을 제한하고 있다. 이천 종합 터미널에서 걸어서 10분 거리에 있다. 가까이에 족욕과 산책을 할 수 있는 이천 온천공원이 있다.
이용안내
이용시간
(사우나) 05:00 - 23:00 (찜질방) 05:00 - 22:00
주차시설
있음
신용카드가능여부
가능
문의및안내
031-631-0554
관련 홈페이지
https://seolbongspa.modoo.at/
상세정보
시설이용료
(유아) 6 500원 (소인) 7 500원 (경로) 7 500원 (대인-지역할인) 9 000원 (대인) 12 000원 (찜질방 이용료) 3 000원 (가족탕 2인실) 10 000원 (가족탕 4인실) 80 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
(1층) 여탕  (2층) 찜질방  힐링모임방  수면실  식당  스넥코너  마시지  키즈존  멀티방  (3층) 남탕  세신  매점 (4층) 가족탕
화장실
남녀구분
이천설봉온천랜드 지도
이천설봉온천랜드
10km
© NAVER Corp.
일반
지형
위성
확대보기"
무등산 리프트모노레일 (지산유원지),"이미지 크게보기
무등산 리프트모노레일 (지산유원지)
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
광주광역시 동구 지호로164번길 14-10 (지산동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
개요
광주시 지산유원지에 위치한 리프트·모노레일은 1층 편의점 안에 설치된 매표소에서 표를 사서 2층 탑승장으로 올라가면 된다. 선로 길이 745m  운전 속도 12m/sec의 리프트에 올라타고 무등산의 경치를 즐기면서 20분가량 올라가면  모노레일로 갈아탈 수 있는 빛고을 역에 도착한다. 20여 명 정도가 한 번에 탈 수 있는 모노레일을 타고 정상을 향해 달리는 동안 스릴도 느낄 수 있고 사방으로 보이는 무등산의 절경에 감탄이 절로 나온다. 모노레일 종착점에 있는 팔각정 전망대에 올라서서 보는 광주의 전경은 스릴을 극복하고서라도 꼭 한 번은 봐야 할 아름다운 광경이다. 광주를 제대로 보고 즐길 수 있는 명소이다.
이용안내
개장일
2016년 12월 8일 (재개장)
이용시간
하절기 리프트 평일 10:00~18:00 주말 09:00~18:00
하절기 모노레일 평일 10:00~17:30 주말 09:00~17:30
동절기 리프트 평일 10:00~17:30 주말 09:00~17:30
동절기 모노레일 평일 10:00~17:00 주말 09:00~17:00
쉬는날
연중무휴 (단  폭우 시 운행중단  1~2월은 주말과 명절에만 운행)
주차시설
있음 (100대  무등산파크호텔 주차장 이용)
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
062-226-0011
관련 홈페이지
http://www.hotelmudeungpark.co.kr/lift-monorail/
상세정보
입 장 료
왕복 리프트 : 개인 - 소인(24개월~11세) 8 000원 대인 10 000원 / 단체(25인 이상) - 소인 7 000원 대인 9 000원
왕복 모노레일 : 개인 - 소인(24개월~11세) 7 000원 대인 8 000원 / 단체(25인 이상) - 소인 6 000원 대인 7 000원
편도 리프트 : 개인 - 소인(24개월~11세) 6 000원 대인 7 000원 / 단체(25인 이상) - 소인 5 000원 대인 6 000원
리프트(왕복 )+ 모노레일 패키지 : 소인 14 000원 대인 17 000원
이용가능시설
편의점 (리프트ᆞ모노레일 매표소)  화장실  주차장
무등산 리프트모노레일 (지산유원지) 지도
무등산 리프트모노레일 (지산유원지)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
실안낙조,"이미지 크게보기
실안낙조
분류
자연 > 자연관광지 > 해안절경
위치
경남 사천시 실안동 1248 (실안동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
상세정보
입 장 료
개요
사천팔경 중 제2경인 실안낙조는 전국 9대 일몰지의 하나로  해 질 녘 부채꼴 모양의 참나무 말뚝으로 만든 죽방렴과 섬  바다  그리고 일몰이 환상적인 조화를 이룬다. 삼천포 대교 옆 아름다운 실안노을 길에서 보는 낙조는 주변 바다의 죽방렴과 옹기종기 떠 있는 그림 같은 섬들 그리고 등대가 어우러져 한 폭의 작품과 같은 경관을 연출한다. 사진 전문가들이 즐겨 찾는 곳이며 실안 낙조 근처에는 사천지역의 대표적인 어업 중 하나인 전통 어장 ‘죽방렴’이 해 질 무렵 절경을 뽐낸다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
있음
문의및안내
055-831-2114
상세정보
입 장 료
무료
실안낙조 지도
실안낙조
10km
© NAVER Corp.
일반
지형
위성
확대보기"
두타산협곡마천루,"이미지 크게보기
두타산협곡마천루
분류
자연 > 자연관광지 > 산
위치
강원도 동해시 삼화로 584 (삼화동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
문의및안내
상세정보
입 장 료
개요
2021년 06월 10일 두타산의 새로운 비경  두타산 협곡 마천루가 세상에 아름다운 자태를 드러냈다. 두타산의 베틀 바위 일원부터 박달령 구간은 험준한 지형으로 인해 일반 등산객의 접근이 어려웠는데  동해시와 동부지방산림청이 베틀 바위와 수도골  박달령  용추폭포를 잇는 5.34km의 안전한 등산로 코스를 정비한 것. 자연 친화적으로 조성된 이들 등산로에는 자연을 훼손하지 않는 재료를 활용한 안전 밧줄과 계단이 설치됐다. 전망대도 만들어져 하늘 높이 솟은 협곡 마천루를 한눈에 담을 수 있다. 특히 사람의 옆모습을 닮은 독특한 형태의 암석은 등산객들의 눈길을 사로잡는다. 싱그러운 초록빛 수목과 청명한 하늘빛 사이로 웅장히 흐르는 쌍폭포와 용추폭포도 한 폭의 동양화처럼 아름답다. 청년 의병들이 왜군에 맞서 싸웠던 두타산성과 백곰바위  고매한 정취를 더하는 소나무도 놓치면 안 될 볼거리다.
이용안내
이용시간
09:00 ~ 18:00
7월~ 8월 06:00 ~ 20:00
11월 ~ 2월 08:00 ~ 17:00
주차시설
주차가능
문의및안내
033-539-3700
상세정보
입 장 료
어른 2 000원 청소년  군인 1 500원 어린이 700원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
두타산협곡마천루 지도
두타산협곡마천루
10km
© NAVER Corp.
일반
지형
위성
확대보기"
해맞이해안로,"이미지 크게보기
해맞이해안로
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
제주특별자치도 제주시 구좌읍 김녕리
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
개요
제주 동쪽 해가 뜨는 방향의 해안도로라는 의미의 해맞이해안로는 제주시 구좌읍 김녕리에서 서귀포시 성산읍 오조리까지 해안을 따라 조성된 약 27.8㎞의 도로이다. 올레길 21코스에 포함되는 해맞이해안로를 가다 보면 해맞이 명소로 유명한 성산 일출봉이 있어 제주를 방문하는 여행객들이 꼭 지나가는 길이다. 김녕- 월정리 -세화 -하도 -종달리 -성산 일출봉까지 연결되어 있어 제주의 맛집  카페  명소 등을 중간중간 방문할 수 있어 접근성도 좋다. 제주에 오면 꼭 들러야 하는 해맞이해안로의 가장 큰 매력은 끝없이 펼쳐지는 제주 바다를 감상할 수 있다는 점이다.
이용안내
이용시간
상시 개방
애완동물가능여부
가능
문의및안내
064-740-6000
관련 홈페이지
https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018371
상세정보
이용가능시설
해안 도로 주변 상점
해맞이해안로 지도
해맞이해안로
10km
© NAVER Corp.
일반
지형
위성
확대보기"
장안정사,"이미지 크게보기
장안정사
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 고양시 일산동구 백마로502번길 64-13 (풍동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
개요
불교 조계종 소속의 장안정사는 서울에서 비교적 가까운 거리인 일산에 있는 추모공원이다. 천혜의 자연을 벗 삼아 30년이 넘는 역사를 통해 7천여 영가의 유족 수 3만여 명이 이용하고 있는 길지이자 명당으로 알려진 곳이다. 일산 동구 풍동에 위치한 좌호산을 중심으로 뒤로는 황룡산의 줄기가  우로는 정발산  좌로는 북한산에 둘러싸인 풍수학상 길지로 알려진 추모공원이다.
이용안내
개장일
1988년
이용시간
09:00 - 18:00
주차시설
있음
애완동물가능여부
가능
문의및안내
031-903-6650
관련 홈페이지
http://www.janganpark.co.kr/season2/index.html/
장안정사 지도
장안정사
10km
© NAVER Corp.
일반
지형
위성
확대보기"
궁농항,"이미지 크게보기
궁농항
분류
자연 > 자연관광지 > 항구/포구
위치
경상남도 거제시 장목면 거제북로 2633-15
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
개요
궁농항은 경상남도 거제시 장목면 송진포리에 있는 어항이다. 2003년 2월 3일 어촌정주어항으로 지정하여 거제시에서 관리하고 있다. 본래 궁노실 또는 신궁촌이라 불렸으며 송진포의 남쪽 고개 너머에 있는 농어촌으로 바닷가에 억센 파도로 둑이 생겨 방풍림을 조성하였다. 경남 거제 '저도' 섬이 2019년 9월 17일부터 일반인들에게 개방되면서 대통령 별장 청해대를 오가는 유람선터미널이 있으며  궁농관광단지낚시터와 궁농오토캠핑장  망봉산둘레길도 많은 관광객이 찾고 있다. 멀리 거가대교와 한화벨버디어리조트  농소몽돌해변도 조망이 가능하다.
이용안내
개장일
상시 개방
이용시간
상시 개방
주차시설
있음
애완동물가능여부
가능
문의및안내
055-639-4176
관련 홈페이지
http://jeodo.co.kr
상세정보
입 장 료
무료
이용가능시설
유람선터미널  방파제  낚시터  오토캠핑장
화장실
있음 (남녀 구분)
궁농항 지도
궁농항
10km
© NAVER Corp.
일반
지형
위성
확대보기"
고잔저수지,"이미지 크게보기
고잔저수지
분류
자연 > 자연관광지 > 호수
위치
경기도 평택시 청북읍 청북중앙로 785
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
상세정보
촬영장소
입 장 료
개요
경기도 평택시 청북동에 위치한 저수지이다. 1953년 축조되었으며  자연 상태를 유지하고 있어 날 것 느낌의 경치를 즐길 수 있다. 저수지를 따라 드라이브를 하다가 적당한 곳에 차를 세우고 물과 나무  하늘을 보면서 가벼운 걷기를 하면서 힐링할 수 있는 곳이다. 저녁시간 물위로 떨어지는 해를 바라보면 감성적인 분위기를 느낄 수 있다. 저수지 안에 고잔 낚시터가 있어 낚시를 즐기기에도 적합한 곳이다. 도시어부 촬영이후 더 많은 사람들이 찾고 있다.
이용안내
이용시간
제한없음
주차시설
있음 (낚시터 부근)
애완동물가능여부
가능
문의및안내
031-353-7878
상세정보
촬영장소
도시어부
입 장 료
낚시터 이용요금 20 000원
고잔저수지 지도
고잔저수지
10km
© NAVER Corp.
일반
지형
위성
확대보기"
오정대공원,"이미지 크게보기
오정대공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 부천시 상오정로 183 (오정동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
체험안내
문의및안내
상세정보
이용가능시설
화장실
개요
""오정구청사 뒤 49 400㎡에 정규규격의 인조잔디 축구장과 주변에 산책로와 연결된 실개천  분수대  야외무대 등이 조성되었다. 자전거문화센터와 오정레포츠센터가 조성되어 있는 부천오정지역을 대표하는 공원이다. 자전거 문화센터는 자전거에 관심이 있는 일반 시민들의 자전거에 대한 이해와 관심을 바탕으로 구상되어 2009년 4월 19일에 개관하였다. 자전거를 대여할 수도 있고 오정공원에는 자전거 연습코스와 자전거 둘레길도 있다. 자전거 대여시 반드시 운동화를 신어야 하고. 샌들  슬리퍼  구두는 안전 문제로 금하고 있다.
이용안내
이용시간
상시이용가능
주차시설
유 ( 오정어울마당 오정레포츠센터 주차장 이용가능)
애완동물가능여부
가능
체험안내
부천시민 자전거 학교가 초급  중급  고급으로 나뉘어 운영
자전거이용-신분증지참(1시간) 운영시간은 화~일요일(매주 월요일 휴무)  운영시간은 10시~ 17시(점심시간 12~13시)
문의및안내
032-625-4853(부천시청 공원관리과)
상세정보
이용가능시설
자전거 역사관  자전거체험관
1층 자전거 역사관에는 세계 최초의 고전 자전거인 드라이지네부터 현재의 자전거 모형의 원형인 세이프티 자전거까지의 변천사가 연대순으로 전시. 2층에는 브레이크  변속  자가발전 체험 코너를 통해 자전거 부품에 대하여 체험을 해보고 자전거 퀴즈 체험관을 통해 자전거 교통안전 규칙을 퀴즈로 재미있게 풀면서 알아가는 체험관.
화장실
남/녀화장실구분
오정대공원 지도
오정대공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
현지사,"분류
인문(문화/예술/역사) > 역사관광지 > 사찰
위치
강원도 춘천시 사북면 영서로 4892-23
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
주차요금
개요
현지사는 춘천시 사북면에 위치한 사찰이다. 북한강이 내려다보이는 곳에 자리 잡고 있으며 화천 연꽃 단지가 가까이 있어 춘천 여행 시에 함께 둘러보기 좋다. 불국사와는 다른 형태의 석가탑과 다보탑이 있고  11만 개의 진분홍 연등이 절을 뒤덮어 장관을 이루고 있어 이색적인 볼거리를 자랑한다. 종교와는 별개로 사찰 내부를 산책하며 경건하고 평화로운 마음을 얻을 수 있는 곳이다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
있음
애완동물가능여부
불가
문의및안내
033-243-1795
관련 홈페이지
http://www.hyonjisa.com/
상세정보
입 장 료
무료
주차요금
무료
현지사 지도
현지사
10km
© NAVER Corp.
일반
지형
위성
확대보기"
고려천도공원,"이미지 크게보기
고려천도공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
인천광역시 강화군 송해면 당산리 388-7
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
주차시설
신용카드가능여부
애완동물가능여부
체험가능연령
체험안내
문의및안내
상세정보
이용가능시설
화장실
개요
인천광역시 강화군 송해면 1만 2천㎡에 민통선 안보 관광코스 조성사업의 하나로 2019년에 개장한 역사 테마공원이다. 강화천도는 고려-몽골 전쟁 때 항전하기 위해 고려 고종이 1232년 도읍을 강화도로 옮긴 일이다. 이후 38년간 고려의 임시수도였던 강화도의 역사를 천도문을 시작으로 고종사적비까지 강화 해안가를 따라 돌아볼 수 있다. 천도문을 지나 천도문 광장에 들어서면  고려 시대 대몽 항쟁을 위해 개경에서 강화도로 천도하던 모습을 볼 수 있다. 그 외 팔만대장경과 상정고금예문 등에 대한 자료와 강화도에 흩어져 있는 역사문화 유적지들을 소개하고 있다. 정자 및 전통연못  폭포 등이 있어 여유롭게 산책과 휴식 하기에도 좋다. 입장료는 무료이며 이용 시간은 제한이 없다.
이용안내
개장일
2019년 11월 19일
이용시간
00:00 ~ 24:00
주차시설
있음
신용카드가능여부
가능
애완동물가능여부
가능
체험가능연령
제한없음
체험안내
게임존
문의및안내
032-930-3466
상세정보
이용가능시설
전망대  해우소  팔만대장경  벽천  폭포  게임존  고려고종사적비
화장실
있음(남 녀 구분)
고려천도공원 지도
고려천도공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
월미산,"이미지 크게보기
월미산
분류
자연 > 자연관광지 > 산
위치
인천 중구 북성동1가 125
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
신용카드가능여부
애완동물가능여부
체험안내
문의및안내
상세정보
입 장 료
이용가능시설
화장실
개요
인천항 옆 월미도의 대부분을 차지하는 면적이 월미산이다. 월미산을 중심으로 대규모 휴식 공원인 월미공원이 있다. 월미산 일대는 원래  군부대가 있던 곳으로 민간인 출입이 덜했던 탓에 생태 환경 보전이 잘 되어 있는 곳으로 탐방 및 산책로로 인기다. 월미산을 따라 둘레길 조성도 잘 되어 있으며 월미산 정상에 오르면 서해를 한눈에 볼 수 있는 월미공원 전망지구가 있다.
이용안내
이용시간
하절기(3월~10월) 05:00 ~ 23:00 / 동절기(11월~2월) 05:00 ~ 22:00
주차시설
있음(월미도 공영주차장)
신용카드가능여부
가능
애완동물가능여부
가능
체험안내
숲해설 예약
문의및안내
032-440-5917
상세정보
입 장 료
무료
이용가능시설
산  전망대
화장실
있음(남 녀 구분)
월미산 지도
월미산
10km
© NAVER Corp.
일반
지형
위성
확대보기"
미래지 농촌 테마공원(미래지 농어촌 테마공원),"이미지 크게보기
미래지 농촌 테마공원(미래지 농어촌 테마공원)
분류
인문(문화/예술/역사) > 휴양관광지 > 테마공원
위치
충청북도 청주시 청원구 오창읍 용두리 1-13
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
체험안내
문의및안내
개요
미래지 농촌 테마공원은 충북 청주시 청원구에 자리 잡고 있다. 공원에는 가마솥 쌀밥 체험장과 목공예 체험 공간이 마련되어 있다. 아울러 캠핑장이 가까이 있어 캠퍼들의 방문도 잦다. 잘 정비된 산책로가 조성되어 있어 도보로 공원을 둘러보기 좋다. 공원 주변에는 오창저수지와 그랜드CC가 있다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
주차가능
체험안내
5 - 12월 가마솥 쌀밥 체험장 운영  목공예 체험장
문의및안내
043-201-0001
미래지 농촌 테마공원(미래지 농어촌 테마공원) 지도
미래지 농촌 테마공원(미래지 농어촌 테마공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
리조트 스파밸리 네이처파크,"이미지 크게보기
리조트 스파밸리 네이처파크
분류
인문(문화/예술/역사) > 휴양관광지 > 테마공원
위치
대구광역시 달성군 가창면 가창로 891
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
수용인원
신용카드가능여부
애완동물가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
주차요금
내국인 예약안내
개요
리조트 스파밸리 네이처파크는 대구시 달성군 가창면에 자리 잡은 실내  외 동물원이다. 400 000㎡의 넓은 한 부지에 대형 글라스하우스 동물원과 방사형 야외 동물원으로 구성돼 있다. 동물원에는 앵무새  파충류  사막여우  미어캣  말  사자 호랑이와 같은 50여 종의 동물  300마리 이상이 있고 350여 종의 수목  100여 종 이상의 다양한 꽃들을 주변에 잘 배치해 놓았다. 주요 체험 프로그램으로 플레이 팡팡  정글챌린지  카약  승마 등이 있다. 우리에 가둬 두지 않아 입장객을 따라다니면서 교감하는 동물들도 만날 수 있어 아이들에게 인기 있는 곳이다.
이용안내
이용시간
10:00 - 18:00 (축제기간에 한해 야간 운영)
쉬는날
여름 겨울 매주 월요일 휴장  봄 가을 휴장 없음
주차시설
가능 (약 430대) / 만차 시 예비 주차장 셔틀 운행
수용인원
10 000명
신용카드가능여부
가능
애완동물가능여부
불가
체험안내
*플래이팡팡(트램펄린) - 36개월부터 8세까지
*정글챌린지 - 키120 이상
*카약탑승 - 영유아 탑승불가(유료 성인 4 000원 소인3 000원)
*승마체험 - 20키로 미만 (유료 10 000원)
문의및안내
1688-8511
관련 홈페이지
http://www.spavalley.co.kr/
상세정보
입 장 료
성인 1인당 18 000원 / 소아 1인당 16 000원
네이버 및 소셜커머스(티몬) 등 할인 판매 진행
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
한식당 영락  카페테리아 소나무정원
화장실
가능
주차요금
금  토  일 및 공휴일 종일 3 000원
내국인 예약안내
1688-8511
리조트 스파밸리 네이처파크 지도
리조트 스파밸리 네이처파크
10km
© NAVER Corp.
일반
지형
위성
확대보기"
신길역사유적공원,"이미지 크게보기
신길역사유적공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 안산시 단원구 삼일로 57 (신길동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
체험안내
문의및안내
개요
신길역사유적공원은 경기도 안산시 단원구에 있는 공원으로  2002년 신석기 수혈주거지 23기가 확인되어 유적의 영구 보존을 위하여 역사유적 공원화가 결정되어 조성되었다. 수혈주거지를 비롯해 다양한 선사시대 유물도 출토되었고 이를 기반으로 역사 학습장  선사 주제마당  선사 놀이마당 등으로 알차게 꾸며져 있다. 공원을 산책하며 둘러보기 좋아 여유롭게 휴식을 취하거나 신석기시대를 체험해 볼 수 있다.
이용안내
이용시간
상시개장
쉬는날
연중무휴
주차시설
주차가능
체험안내
토기발굴 체험장
문의및안내
031-492-2707
신길역사유적공원 지도
신길역사유적공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
