title,contents
제주 성산항,"이미지 크게보기
제주 성산항
분류
자연 > 자연관광지 > 항구/포구
위치
제주특별자치도 서귀포시 성산읍 성산등용로 129-21
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
화장실
이용가능시설
주차요금
한국어 안내서비스
개요
제주도 동쪽 끝에 위치한 성산항은 총면적 7만 4292㎡이며  제주항에서 25해리 서귀포항에서 30해리 정도 떨어져 있는 곳에 있다. 제주도 동쪽 끝에 위치하여 주로 모래  감귤 등 제주 동부 지역 연안 화물 처리와 연안 어업 기지로서의 기능을 수행하고 있다. 수산물 유통과 여객의 해상 교통 편의를 제공하기 위해 1968년 1월 연안항으로 지정되었다. 성산항 근처에는 세계 자연 유산으로 뽑히는 성산 일출봉과 우도 등이 있어 제주도 여행객들이 한 번씩 들리는 곳이다. 성산항 여객터미널에서는 성산포 전경과 우도의 절경을 볼 수 있는 유람선을 운행 중이다. 또 성산항을 시작해 종달  세화  김녕을 잇는 해안 도로 코스도 있어 제주 관광 코스에 빠지지 않는 관광명소이다.
이용안내
주차시설
가능 (공영주차장)
애완동물가능여부
가능
문의및안내
064-740-6000
관련 홈페이지
https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000978
상세정보
화장실
가능
이용가능시설
주차장  화장실
주차요금
유료
한국어 안내서비스
가능
제주 성산항 지도
제주 성산항
10km
© NAVER Corp.
일반
지형
위성
확대보기"
옥성저수지,"이미지 크게보기
옥성저수지
분류
자연 > 자연관광지 > 호수
위치
충청북도 진천군 문백면 옥성리
출처원문보기
대한민국구석구석 원문보기
개요
옥성저수지는 충북 진천군 문백면에 자리 잡고 있다. 1973년 준공된 농업 관개용 저수지다. 저수지에는 배스  붕어 등이 서식하고 있어 낚시객들의 방문이 잦다. 풍경이 좋아 드라이브 도중 잠시 머물다 가는 관광객도 많다. 저수지는 증평IC에서 가까운 거리에 있다. 주변에는 크리스탈카운티CC  초평밤나무캠핑장 등이 있어 연계 관광에 나서기 수월하다.
이용안내
문의및안내
043-530-5700
옥성저수지 지도
옥성저수지
10km
© NAVER Corp.
일반
지형
위성
확대보기"
자유공원,"이미지 크게보기
자유공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 안양시 동안구 평촌대로 76 (호계동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
주차요금
개요
자유공원을 즐기는 방식은 이 공원의 이름에서 답을 얻을 수 있다. 자연이 주는 환경으로서의 즐거움  공원이 주는 공간감. 이 둘이 한 곳에 모이면 자신이 누리고 있는 여유가 한없이 기분 좋아지는 지점이 있다. 뉴욕의 센트럴파크  파리의 뤽상부르 궁전 공원에 수많은 사람들이 모이는 까닭이 바로 그것이다. 같은 맥락의 즐거움을 진하게 주는 곳이 자유공원이다. 각각 느끼는 자유로움을 위한 공원이라고 해도 좋을것 같다. 각종 교통 표지판과 신호등을 설치해 어린이를 위한 교통안전교육을 할 수 있는 어린이교통공원도 이곳에 있다. 안양에서 자라는 아이들이 공원의 즐거움을 처음 배우는 곳이라도 해도 좋을 이곳은 어른들에게도 마찬가지로 큰 즐거움을 선사한다. 역사에 관심이 많은 사람이라면 큰 돌덩이처럼 보이는 고인돌 5점을 보며 청동기 시대를 상상해 볼수도 있고  클래식 음악 공연이 그리울 때는 평촌아트홀을 찾으면 된다. 한국을 처음 찾는 외국인과 같이 가기에도 그만이다. 물론 자유공원의 벤치나 정자에서 그냥 휴식만 취해도 된다. 이 모든 것이 한자리에 있다는 것이 자유공원의 가장 큰 장점이다.
출처: 안양시청 홈페이지
이용안내
이용시간
상시
주차시설
가능 (유료 공영주차장)
애완동물가능여부
가능
문의및안내
031-8045-2413
관련 홈페이지
https://www.anyang.go.kr/tour/selectTourCntntsWebView.do?tourNo=152&pageUnit=8&pageIndex=1&searchCnd=all&key=1863&ctgry=34
상세정보
이용가능시설
어린이교통공원  평촌아트홀  론볼링장  야외공원 운동기구  산책로  벤치  자유센터와 도서관  야외체육공원  놀이터  반려견용 배변봉투함  갈산둘레길  애국보훈광장  국궁장  숲속쉼터  고인돌 등
화장실
가능
주차요금
최초 30분까지 400원  30분 이후 초과 10분당 200원
자유공원 지도
자유공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
전주난장,"이미지 크게보기
전주난장
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
전라북도 전주시 완산구 동문길 33-20 (풍남동2가)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
관람소요시간
이용요금
이용시간
주차시설
주차요금
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
소장품현황
체험프로그램
예약안내
개요
전주난장은 25년간의 자료를 수집  3년 6개월의 공사기간을 거쳐 탄생한 전주 한옥마을의 명소로 사진 찍고 체험하며 즐길 수 있는 테마파크형 박물관이다. 생생한 소품 하나하나 역사적 가치를 품고 있는 근대사 박물관인 전주난장은 70여 개의 테마존으로 나누어져 다양한 볼거리를 제공한다. 직접 물을 길어볼 수 있는 110년 된 우물부터 레트로 감성이 물씬 풍기는 실제 전시물을 통해 한국 근대사를 직접 체험해 볼 수 있다. 높은 학습효과와 함께 그 존재 자체로도 충분한 역사적 가치를 지니고 있다. 25년간 수집한 근대 소품들이 집대성되어 있어 거리마다 정겨운 풍경을 자아낸다. 지나 온 세대에게는 추억과 향수를  살아갈 세대에게는 신선함을 불러일으키는 색다른 경험을 선물한다.
이용안내
관람소요시간
1시간
이용요금
개인 : 성인 7 000원  청소년 6 000원  어린이 5 000원
인터넷가 : 성인 6 500원  청소년 5 500원  어린이 4 500원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용시간
평일 10:00 ~ 20:00
주말 09:30 ~ 20:30 (입장마감 1시간 전)
주차시설
가능 (전주한옥마을 공영주차장 이용 301대)
주차요금
기본 30분 1 000원  추가 15분 500원  1일 최대 12 000원
수용인원
1 000여명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
063-244-0001
관련 홈페이지
http://www.jjnanjang.com/
상세정보
소장품현황
우물  레코드  근대사 소품
체험프로그램
전주난장 테마체험 : 학교 체험  만화방 체험  활쏘기 체험  신나는 고고장  청사초롱길  낭만적인 전주난장의 야경 등
예약안내
10인 이상 단체 홈페이지 예약
전주난장 지도
전주난장
10km
© NAVER Corp.
일반
지형
위성
확대보기"
3D과학체험관,"이미지 크게보기
3D과학체험관
분류
인문(문화/예술/역사) > 문화시설 > 전시관
위치
경상남도 양산시 웅상대로 1009-1 (주진동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
체험프로그램
개요
3D과학체험관은 정보통신 기술을 연계한 국내 유일의 특화된 전문과학체험관이다. 양산시 주진동에 위치해 있으며 지하 1층에서 지상 2층 규모이다. 전국 유일한 해설사 투어방식으로 첨단 과학기술과 다양한 3D·4D 입체영상 콘텐츠를 다양하게 체험할 수 있어 관람객들의 만족도가 매우 높다. 개인 및 단체관람이 가능하고 주말에는 어린이를 대상으로 한 창의체험교실을 운영하고 있어 가족 단위로 첨단 과학문화 체험을 하기에도 더없이 좋은 공간이다.
이용안내
이용요금
무료
이용시간
10:00 / 13:00 / 15:30 에 입장 가능 (현재 콘텐츠 교체사업으로 인해 일정변경 임시운영 중)
쉬는날
매주 월요일
주차시설
주차가능
문의및안내
055-392-5608
관련 홈페이지
http://3d.yangsan.go.kr/
상세정보
체험프로그램
창의체험교실 (로봇만들기  3D펜  드론코딩)
3D과학체험관 지도
3D과학체험관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
남산순환나들길,"이미지 크게보기
남산순환나들길
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
서울특별시 중구 남산공원길 609 (예장동)
출처원문보기
대한민국구석구석 원문보기
개요
도시 한복판에 우뚝 솟은 남산은 서울의 랜드마크이자 사계절 시민들의 휴식처로 사랑받는다. 남산을 둘러싸고 조성된 총 길이 7.5km의 남산둘레길은 시민들이 즐겨 찾는 산책로다. 북측순환로와 역사문화길  자연생태길  야생화원길  산림숲길 등 총 5개의 코스로 이루어져 있다. 그중에서도 북측순환로는 휠체어나 유아차 사용자와 시각장애인 등 보행 약자가 동행자 또는 보호자의 큰 도움 없이 다닐 수 있어 무장애산책로로 선정됐다. 남산둘레길 북측순환로는 남산케이블카 입구에서 시작하여 국립극장까지 이어지는 3.4km의 산책로로  자동차와 자전거 통행이 금지되어 안전하게 걸을 수 있다. 모든 길의 가운데에는 점자 블록이 설치되어 있고  점자 블록이 설치된 중간 길을 기준으로 비장애인은 우측으로 통행하며 질서를 지키자는 의미로 ‘배려의 길’이라고도 불린다.
이용안내
이용시간
24시간
주차시설
주차가능
문의및안내
02-3783-5995
남산순환나들길 지도
남산순환나들길
10km
© NAVER Corp.
일반
지형
위성
확대보기"
거북선마을,"이미지 크게보기
거북선마을
분류
인문(문화/예술/역사) > 역사관광지 > 민속마을
위치
경상남도 사천시 용현면 사천대교로 75-61
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
개요
경남 사천시 용현면 사천대교 아래의 사천 거북선 마을은 사천만을 끼고 있으면서 농업과 어업의 비율이 비슷한 반농반어의 시골 마을이다. 이곳은 임진왜란 당시(1592년) 이순신 장군이 최초로 거북선을 출전 시켜 왜선을 격퇴한 사천해전이 펼쳐진 곳으로 영농조합 만들어 체험 마을로 거듭났다. 지역 특색을 살려 갯벌 체험  최초 거북선 길 탐방  거북선 열쇠고리 만들기 체험  쑥 잡기 체험  굴 체험  농촌 체험 등 다양한 프로그램을 운영하며 해마다 ‘사천 거북선 마을 노을 축제’를 열고 있다. 또한  다양한 시설을 갖추어 즐길 거리가 많다. 풋살장과 10면의 야영장도 준비돼 있어 바닷가에서의 캠핑을 즐길 수 있으며 사천만을 끼고 조성된 10㎞가량의 해안 산책로가 조성되어 있다. 또한 식당  샤워장 등의 부대 시설도 함께 갖추고 있는 어울림터에서는 각종 교육  세미나  실내 체험 활동이 가능하다. 이순신 장군의 승전지이며 넓은 갯벌과 아름다운 석양이 있는 힐링 명소로 농촌체험과 바다체험  음식체험  역사체험을 골고루 할 수 있는 공간이다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
주차가능
체험안내
갯벌 체험  최초 거북선 길 탐방  거북선 열쇠고리 만들기 체험  쑥 잡기 체험  굴 체험  농촌 체험
문의및안내
055-835-0881
관련 홈페이지
http://거북선마을.kr/
상세정보
입 장 료
체험료 8 000원 ~ 25 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
어울림터  캠핑장  풋살장  산책로
주차장  화장실
거북선마을 지도
거북선마을
10km
© NAVER Corp.
일반
지형
위성
확대보기"
놀자숲,"이미지 크게보기
놀자숲
분류
자연 > 자연관광지 > 자연생태관광지
위치
경기도 동두천시 탑동가산로 1 (탑동동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
개요
동두천 탑동동 왕방산 자락에 총 18만 ㎡의 부지에 계절과 날씨에 상관없이 즐길 수 있는 전천후 숲 체험 시설이다. ‘놀자숲’은 실내 체험시설인 놀자 센터와 놀이시설을 갖춘 실외 공간으로 나뉘어져 있어 다양한 시설물을 통해 자연과 모험을 즐길 수 있다. 익스트림 슬라이드  계곡 위 네트 어드벤쳐  트리하우스  숲 놀이터 등 가족단위 관광객들이 자연 속에서 즐길 수 있는 다양한 시설로 조성되어 있다. 실내 이용권과 실외 이용권을 따로 구입할 수 있고 실내외 종합 입장권을 구입할 경우 좀 더 저렴하게 이용할 수 있다.
이용안내
이용시간
10:00 ~ 18:00
쉬는날
매주 월요일
주차시설
있음
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
031-866-5566
관련 홈페이지
http://funride.kr
상세정보
입 장 료
놀자센터 이용권(실내) 30 000원 펀클라임(실내) 5 000원  실외이용권 30 000원  실내외 종합입장권 50 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
- 실내시설 : 에어리얼로프  펀클라임  슬라이드  네트어드벤처  푸드코트 등
- 실외시설 : 포레스트어드벤처  익스트림슬라이드  하늘네트어드벤처  숲놀이터 등
화장실
있음
놀자숲 지도
놀자숲
10km
© NAVER Corp.
일반
지형
위성
확대보기"
대부둑공원,"이미지 크게보기
대부둑공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 수원시 권선구 호매실로 29-12 (고색동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
애완동물가능여부
문의및안내
상세정보
이용가능시설
화장실
개요
권선구청 근처에 있는 공원으로 큰 행사를 치를 수 있을 만큼 넓은 잔디 광장이 있다 . 잔디 광장 바깥으로 걷기 좋은 트랙이 있고 오솔길처럼 꾸며 놓은 산책로도 따로 있다. 어린이들을 위한 놀이 시설도 잘 꾸며 놓았고 각종 체력단련 운동기구와 휴게 쉼터  농구장과 화장실도 깨끗하게 관리되고 있지만 가까운 곳에 주거 단지가 없다 보니 언제나 여유 있게 운동을 하거나 산책할 수 있는 장점이 있다.
이용안내
이용시간
상시 개방
애완동물가능여부
가능
문의및안내
031-228-6194
상세정보
이용가능시설
화장실1  농구장1  조합놀이대1  휴게쉼터  야외무대  음수대1
화장실
가능
대부둑공원 지도
대부둑공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
대학공원,"이미지 크게보기
대학공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
인천광역시 연수구 함박뫼로 162 (연수동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
상세정보
이용가능시설
화장실
주차요금
개요
인천 연수구 가천대학교 메디컬캠퍼스 인근에 있는 103 616㎡ 규모의 공원으로 산책하기 좋은 곳으로 소문나있는 공원이다. 유천아파트 입구 대학공원 배드민턴장을 시작으로 등산로를 따라 산책하다 보면 공원을 만난다. 작은 산 안에 있는 공원이어서 산책로도 있고 운동기구와 약수터  배드민턴장  농구장 등 작지만 알찬 공원으로  정상에는 넓은 잔디밭이 펼쳐져 있고 둘레에는 흙길이 형성되어있다. 정상까지도 쉽게 올라갈 수 있고 아이들이 마음껏 뛰어놀 수 있는 넓은 잔디밭이 있어 가족 단위로 많이 찾고 있다. 주변 관광지로는 문화공원  원인재가 있다.
이용안내
이용시간
00:00 ~ 24:00
주차시설
있음
애완동물가능여부
가능
문의및안내
032-749-8691
상세정보
이용가능시설
실내배드민턴장  운동장  각종운동시설
화장실
있음(남 녀 구분)
주차요금
무료
대학공원 지도
대학공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
와동체육공원,"이미지 크게보기
와동체육공원
분류
인문(문화/예술/역사) > 휴양관광지 > 테마공원
위치
경기도 안산시 단원구 와동공원로 109 (와동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
체험안내
문의및안내
상세정보
화장실
개요
경기도 안산시 단원구에 위치한 와동체육공원은 안산시민과 공원 주변의 공단 근로자들에게 좋은 휴식공간이 되고 있으며 꽃나무가 많이 심겨 있어 봄철 풍경이 특히 아름답다. 56 895.9㎡의 부지에 광장  다목적 운동장  어린이놀이터  농구장  산책로 등이 조성되어 있으며 롤러스케이트와 인라인스케이트를 즐길 수 있다. 공원 한쪽에는 3.1 독립운동가 홍순칠 선생의 공적비가 세워져 있다. 공원 안에 와동 곤충 체험관이 있어 어린이들이 곤충 체험을 할 수 있으며  근처에는 와동체육관이 있다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
주차가능
애완동물가능여부
가능
체험안내
와동 곤충 체험관
문의및안내
031-481-2470
상세정보
화장실
가능
와동체육공원 지도
와동체육공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
시흥에코센터초록배곧,"이미지 크게보기
시흥에코센터초록배곧
분류
인문(문화/예술/역사) > 문화시설 > 전시관
위치
경기도 시흥시 경기과기대로 284 (정왕동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
문의및안내
상세정보
체험프로그램
개요
시흥 에코센터 초록배곧은 일상생활에서 자연을 지키는 다양한 방법을 체험할 수 있는 환경교육전시관이다. 상설전시관과 체험전시실  기획전시실 등이 설치되어 있어 환경과 관련된 전시가 이루어지고  야외에도 생태연못과 생태 텃밭 등 체험학습공간이 마련돼 맞춤형 환경교육이 가능하다. 에코센터 초록배곧은 매년 메인 주제가 바뀌는데  2021년에는 자원 순환을 주제로 전시와 교육이 이뤄졌다. 아이들에게 쓰레기를 분리 배출하는 방법을 알기 쉽게 설명하는가 하면  기획전시실에서는 종이 튜브를 통해 숲의 심장 소리를 들어보는 색다른 놀이 공간이 꾸려졌다. 또 입구에 사용하지 않는 아이스팩을 올바르게 자원 순환하여 재사용하는 아이스 백곰 캠페인도 이뤄져 기후 위기에 대한 고민을 상기시키기도 했다.
이용안내
이용요금
성인 2 000원 중·고등학생 1 500원 유아·초등학생 1 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용시간
09:30~17:30
쉬는날
매주 월요일
주차시설
있음
문의및안내
070-4446-8900
상세정보
체험프로그램
어린이환경체험
시흥에코센터초록배곧 지도
시흥에코센터초록배곧
10km
© NAVER Corp.
일반
지형
위성
확대보기"
밀양관아/ 밀양관아지,"이미지 크게보기
밀양관아/ 밀양관아지
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
경상남도 밀양시 중앙로 348 (내일동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
문의및안내
상세정보
이용가능시설
개요
밀양관아지는 실제 밀양관아가 있었던 곳으로  1895~1927까지 밀양 군청으로 사용되다 이후에 읍사무소  동사무소로 이용되었고 2010년 밀양관아의 옛 모습을 복원하여 지금에 이르고 있다. 주요 건물과 재미난 조형물과 휴식 공간 등이 조성돼 있어 문화재인 동시에 휴식처로 밀양시민과 여행객들에게 사랑을 받고 있다. 밀양관아는 근민헌  남청당  매죽당으로 구성돼 있다. 밀양관아 입구인 응향문 아래에는 밀양을 거쳐간 부사들의 공적을 치하하는 공적비가 일렬로 나열돼 있으며  당시 관아를 지키던 관졸 조형물 2개가 문을 지키고 있는 모습이 재미있다. 응향문 안으로 들어서면 회화나무 두 그루가 서 있는데  이 중 한 개는 밀양 시청이 이곳에 있던 시절 발생한 화재로 인해 상처처럼 그을음이 생겨버린 안타까운 사연을 지니고 있다. 대청마루가 시원하게 탁 트여 있는 남청당은 북별실로 분류된 곳이다. 매죽당은 현감의 비서사무를 맡은 책방이면서 고을의 양반 자손들이 독서를 하던 곳으로  현감과 아이들이 공부하는 모습을 조형물로 재연해 놓았다.
이용안내
이용시간
09:00 ~ 18:00
주차시설
주차가능
문의및안내
055-351-2239 (밀양관아 관리실)
상세정보
이용가능시설
주차장  화장실
밀양관아/ 밀양관아지 지도
밀양관아/ 밀양관아지
10km
© NAVER Corp.
일반
지형
위성
확대보기"
외도유람선 외도랑 / 와현유람선터미널,"분류
인문(문화/예술/역사) > 휴양관광지 > 유람선/잠수함관광
위치
경상남도 거제시 일운면 와현해변길 46
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
내국인 예약안내
개요
와현에서 출발하여 해금강을 거쳐 외도에 상륙한 후  다시 와현으로 돌아오는 유람선을 탈 수 있는 터미널이다. 바다의 금강산이라 불리는 거제 해금강의 비경을 볼 수 있을 뿐만 아니라 거제 여행 시 반드시 거쳐야 할 곳으로 알려진 외도까지 관람할 수 있어  거제의 대표 관광코스로 자리매김했다. 특히 드라마 <겨울연가> 촬영지로 유명해진 외도 보타니아는 그 풍경이 아름다워 다시 찾고 싶은 섬마을로써 관광객들에게 사랑받고 있다. 인근에 와현 해수욕장이 있어  배편을 기다리는 동안 산책 겸 한 바퀴 둘러보기에도 좋다. 선착장에 정박해 있는 어선들도 고즈넉한 바다 위 한 폭의 그림처럼 아름다워 이곳을 지나는 관광객들의 포토존 역할도 톡톡히 해내고 있다.
이용안내
이용시간
07:30 ~ 17:00
주차시설
주차가능
수용인원
10명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
055-681-2211
관련 홈페이지
https://www.facebook.com/oedocruise/about/
상세정보
입 장 료
유람선 왕복요금 대인 17 000원 청소년 17 000원 소인 10 000원
외도 입장료 대인 11 000원 청소년 8 000원 소인 5 000원
합계 대인 28 000원 청소년 25 000원 소인 15 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
와현유람선매표소
주차장  화장실
내국인 예약안내
인터넷 예약
외도유람선 외도랑 / 와현유람선터미널 지도
외도유람선 외도랑 / 와현유람선터미널
10km
© NAVER Corp.
일반
지형
위성
확대보기"
사천작은미술관,"이미지 크게보기
사천작은미술관
분류
인문(문화/예술/역사) > 문화시설 > 미술관/화랑
위치
경상남도 사천시 사천대로 17 (대방동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
개요
삼천포대교 공원에 자리 잡고 있는 미술관이다. 사천 작은 미술관은 창고로 쓰이던 (재) 사천문화재단 건물 1층을 전시장으로 개조한 곳이다. 세 곳의 전시장이 있으며 지역 예술가들의 작품뿐만 아니라 해외의 유명무명 작가들의 다양한 작품들도 만나볼 수 있고  샌드아트 체험 등을 무료로 이용할 수 있다. 삼천포대교 공원을 찾는 시민들과 관광객들에게 새로운 문화생활을 제공하고 있는 곳으로 가족이나 친구  연인들이 미술 작품을 통해 즐겁게 지낼 수 있는 공간이다.
이용안내
이용시간
10:00 ~ 18:00
쉬는날
연중무휴
주차시설
주차가능
문의및안내
055- 835-6492
관련 홈페이지
http://www.sccf.or.kr/
사천작은미술관 지도
사천작은미술관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
궁항어촌체험마을,"이미지 크게보기
궁항어촌체험마을
분류
인문(문화/예술/역사) > 체험관광지 > 농.산.어촌 체험
위치
경상남도 통영시 산양읍 궁항길 46-8
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
체험가능연령
체험안내
문의및안내
관련 홈페이지
개요
통영시내 남쪽 미륵도 방면 삼덕리에 위치한 작은 어촌마을이다. 마을은 종합안내센터  체력단련장  샤워장  숙박시설  어업체험 등의 시설을 갖추고 다양한 체험 프로그램을 제공하고 있다. 어촌체험은 날씨가 나쁘지 않은 한 매일 갯벌에 물이 빠지는 시기에 맞춰 선착순으로 들어가 체험할 수 있다. 바지락  해삼  고둥  돌게 등을 직접 잡을 수 있으며 동시에 스노클링을 즐길 수 있다. 숙박시설이 있어 7인실부터 최대 20인까지 인원에 따라 가족여행 또는 가족여행이 가능하다. 숙소 바로 앞 해수욕장을 이용할 수 있어 여름철 피서지로도 좋다.
이용안내
이용시간
물때에 맞춰 선착순 운영 (숙박시 14:00 ~ 12:00)
주차시설
주차가능
애완동물가능여부
가능
체험가능연령
어린이  성인
체험안내
바지락캐기  쏙캐기  스노클링  해삼  고둥  돌게 잡기 등
체험비 성인 10 000원  어린이 5 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
문의및안내
055-648-1048
관련 홈페이지
http://www.xn--of0bw6uujj0qb27lcpaf38btya.kr/
궁항어촌체험마을 지도
궁항어촌체험마을
10km
© NAVER Corp.
일반
지형
위성
확대보기"
진두선착장,"이미지 크게보기
진두선착장
분류
자연 > 자연관광지 > 항구/포구
위치
인천광역시 옹진군 영흥면 영흥로 109-22
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
이용가능시설
개요
선재도에서 영흥대교를 건너 만나는 선착장이다. 서해 대표 해산물 굴과 바지락은 물론 싱싱한 회와 해산물이 풍부한 수협 직판장이 있어 관광 중 식사하기 좋은 장소이다. 진두선착장에서 약 4km 거리에 십리포 해수욕장이 있으며 바다와 닿은 섬의 둘레에 나무데크 탐방로를 조성해 관광객에게 인기가 좋다. 진두선착장의 진두방파제는 어촌 풍경과 송전탑의 멋진 풍광으로 노지 낚시터로도 유명한 곳이다.
이용안내
이용시간
00:00 ~ 24:00
신용카드가능여부
가능
애완동물가능여부
가능
문의및안내
032-899-3814
상세정보
이용가능시설
해산물 직판장
진두선착장 지도
진두선착장
10km
© NAVER Corp.
일반
지형
위성
확대보기"
교암리해수욕장,"이미지 크게보기
교암리해수욕장
분류
자연 > 자연관광지 > 해수욕장
위치
강원도 고성군 토성면 천학정길 39
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
개요
교암리 해수욕장은 속초시청에서 북쪽으로 10km 지점에 있는 해변으로 해안도로와 인접해 속초시내에서 접근하기 편리한 곳에 위치해 있다. 백사장 길이는 1km로 금강산 제1 해수욕장으로도 부른다. 경사가 완만하고 모래 질이 좋으며  곳곳에서 스쿠버다이빙을 즐기는 사람들을 발견할 수 있다. 해수욕장 남쪽으로 선상낚시로 유명한 교암항이 있으며  뒤편 솔숲에는 동해 최고의 일출 명소로 꼽히는 천학정이 있어  해수욕과 함께 선상낚시도 즐기고 아름다운 자연경관을 감상할 수 있다. 빼어난 경치에 비해 북적이고 혼잡하지 않아 조용하고 여유로운 바다여행을 즐기고 싶다면 교암리 해수욕장을 추천한다. 바다의 일출과 100년 된 소나무  천학정의 운치는 마음을 정화하고 심신의 피로를 아픔다운 풍광 속에 풀어내기 좋다.
교암리 해수욕장에서는 스쿠버다이빙을 즐길 수도 있다. 전문적인 스쿠버다이빙을 즐기기도 하지만 경험이 없는 사람도 무리 없이 체험 다이빙을 즐길 수 있고  입문자도 일주일간 머물며 다이빙 라이선스를 딸 수도 있다.
이용안내
이용시간
상시 개방
주차시설
주차가능
애완동물가능여부
가능
문의및안내
033-680-3605
관련 홈페이지
https://www.gwgs.go.kr/kor/index.do/
상세정보
이용가능시설
샤워장  민박
부대시설: 주차장  화장실
교암리해수욕장 지도
교암리해수욕장
10km
© NAVER Corp.
일반
지형
위성
확대보기"
방죽공원,"이미지 크게보기
방죽공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 수원시 영통구 덕영대로1484번길 10-25 (망포동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
애완동물가능여부
문의및안내
상세정보
이용가능시설
개요
여름에는 물놀이장이 있다. 산책로와 아이들이 뛰어놀수 있는 곳곳의 어린이놀이시설이 있으며  팔각정도 있어 주민들이 편하게 쉴수 있는 공간이다.
이용안내
이용시간
상시
애완동물가능여부
가능
문의및안내
031-228-4507
상세정보
이용가능시설
물놀이시설1  휴게쉼터1  화장실1
방죽공원 지도
방죽공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
